Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
0.18218	1.9255	0.027487	0.20939
0.20429	1.9754	0.016981	0.2411
0.23382	2.0081	0.027792	0.32865
0.25821	2.0775	0.016981	0.42844
0.28438	2.1326	0.023089	0.54049
0.30267	2.1663	0.018996	0.69649
0.33767	2.2235	0.022906	0.74693
0.3901	2.275	0.019485	0.85177
0.42298	2.351	0.014843	1.0337
0.47749	2.4113	0.022661	1.0438
0.52038	2.4856	0.020401	1.1602
0.56452	2.5522	0.018752	1.3082
0.61593	2.6079	0.021134	1.4322
0.67711	2.6866	0.013865	1.519
0.75059	2.7547	0.031701	1.6606
0.82738	2.8174	0.018691	1.7788
0.86974	2.8865	0.028464	1.8836
0.91369	2.9674	0.019913	1.9272
0.95556	3.0119	0.02144	2.0147
0.99239	3.0791	0.014537	2.1261
1.0388	3.1535	0.01808	2.2659
1.0814	3.2205	0.012094	2.3177
1.123	3.2803	0.022356	2.3912
1.1558	3.3273	0.012827	2.5267
1.2004	3.4296	0.0092233	2.6449
1.2456	3.4844	0.018691	2.7223
1.2806	3.5802	0.02315	2.8567
1.3229	3.6778	0.016736	3.0311
1.383	3.7791	0.00085514	3.2386
1.435	3.9059	0.016064	3.4317
1.4552	4.0243	0.021867	3.6446
1.4903	4.1253	0.017286	3.8608
1.5239	4.255	0.026754	4.1033
1.5515	4.3868	0.028036	4.3454
1.5757	4.4884	0.027059	4.5356
1.6074	4.6261	0.0076963	4.7601
1.6435	4.7496	-0.0035427	4.9881
1.6704	4.8701	0.01411	5.2284
1.7021	5.0199	0.023089	5.4594
1.7412	5.1492	0.0089179	5.6914
1.7755	5.3181	0.02431	5.913
1.8218	5.4347	0.0079406	6.1295
1.8628	5.6033	0.0054973	6.4577
1.9103	5.7548	0.017225	6.7113
1.9508	5.9024	0.020707	6.9001
2.0093	6.0862	0.028281	7.2435
2.0836	6.2546	0.01582	7.5879
2.1271	6.4281	0.016003	7.8714
2.1863	6.6291	0.017286	8.2692
2.2517	6.7945	0.021928	8.5156
2.2967	7.021	0.021379	8.8499
2.3322	7.1984	0.013133	9.2077
2.3871	7.3953	0.016797	9.4783
2.4247	7.5881	0.027975	9.7593
2.4765	7.7575	0.025349	10.13
2.5238	7.984	0.016981	10.508
2.5513	8.2118	0.018935	10.852
2.595	8.4173	0.026754	11.228
2.6253	8.6588	0.013377	11.629
2.6492	8.8648	0.014537	11.972
2.6761	9.0587	0.024616	12.382
2.7179	9.3024	0.01527	12.78
2.768	9.5249	0.025349	13.189
2.826	9.7382	0.022844	13.512
2.8657	9.976	0.016003	13.871
2.8919	10.18	0.0064746	14.308
2.9331	10.41	0.016492	14.701
2.9769	10.68	0.014843	15.109
3.0363	10.932	0.010017	15.621
3.0708	11.196	0.028281	16.021
3.1059	11.459	0.028708	16.498
3.1516	11.706	0.0072076	17.039
3.1851	11.985	0.01527	17.457
3.2207	12.253	0.0043368	18.009
3.2644	12.486	0.024371	18.422
3.3003	12.793	0.021867	18.865
3.349	13.031	0.0094065	19.356
3.3901	13.298	0.016003	19.838
3.4305	13.593	0.014354	20.304
3.4856	13.903	0.017775	20.93
3.5232	14.15	0.013377	21.363
3.5619	14.398	0.0226	21.849
3.5962	14.684	0.017714	22.286
3.6174	14.823	0.0040314	22.528
3.6148	14.487	0.019729	22.227
3.6145	14.169	0.03048	21.917
3.6137	14.115	0.0048254	21.8
3.6132	14.068	0.0076963	21.733
3.569	12.239	0.026021	20.696
3.5396	9.8087	0.013316	19.027
3.5036	7.7219	0.014537	17.183
3.4583	6.0627	0.011911	15.233
3.4225	4.9751	0.027059	13.754
3.3914	4.4014	0.013865	12.997
3.3661	3.9536	0.031213	12.444
3.3438	3.6445	0.018202	12.025
3.3197	3.3637	0.010201	11.663
3.3007	3.0931	0.01356	11.248
3.2691	2.8802	0.025043	10.97
3.2558	2.7234	0.01411	10.744
3.2503	2.6486	0.026021	10.331
3.2512	2.6626	0.016003	10.14
3.2483	2.5415	0.017286	9.7074
3.2326	2.2345	0.016553	8.8442
3.2104	1.9144	0.022478	7.8484
3.1771	1.6367	0.029747	6.832
3.1505	1.3821	0.025104	5.9043
3.1176	1.1255	0.020523	4.9507
3.0886	0.89842	0.016003	3.9159
3.0672	0.73194	0.013804	3.1028
3.0406	0.59832	0.019729	2.2655
2.9855	0.53228	0.0094065	1.6026
2.9352	0.45786	0.025043	1.0683
2.8887	0.40269	0.01356	0.5794
2.8477	0.37523	0.023394	0.11104
2.8078	0.35195	0.0040314	-0.18871
2.7539	0.32889	0.016309	-0.40488
2.7001	0.31741	0.014537	-0.57169
2.6618	0.30809	0.028464	-0.64591
2.6396	0.30092	0.027792	-0.80659
2.6083	0.29356	0.022906	-0.79218
2.5797	0.28161	0.014049	-0.82821
2.5533	0.26594	0.029502	-0.8718
2.5193	0.26373	0.02144	-0.85631
2.4548	0.22771	0.023639	-0.86027
2.4145	0.21226	0.019424	-0.90351
2.3682	0.1928	0.026998	-0.80803
2.3082	0.18212	0.040253	-0.87865
2.2732	0.1622	0.0226	-0.86784
2.2309	0.16713	0.020523	-0.8455
2.1683	0.14028	0.027487	-0.84874
2.1257	0.13933	0.01918	-0.89882
2.0817	0.11478	0.024371	-0.88441
2.0227	0.095408	0.021501	-0.80227
1.9747	0.083922	0.021195	-0.79794
1.9209	0.0606	0.022661	-0.78245
1.861	0.052863	0.028769	-0.79434
1.8152	0.039032	0.016553	-0.77633
1.7657	0.00045373	0.030907	-0.77056
1.7364	-0.010089	0.021867	-0.76228
1.6905	-0.043933	0.017714	-0.78065
1.664	-0.075672	0.01753	-0.75651
1.6271	-0.080998	0.022417	-0.6877
1.5945	-0.09838	0.046849	-0.70463
1.5704	-0.11247	0.022173	-0.72913
1.548	-0.12635	0.022417	-0.71328
1.5205	-0.1628	0.016981	-0.6142
1.4814	-0.19138	0.013377	-0.59655
1.4508	-0.20833	0.016614	-0.59223
1.4174	-0.2119	0.032129	-0.63978
1.3843	-0.25153	0.018263	-0.50252
1.3226	-0.25039	0.025043	-0.54179
1.2833	-0.28101	0.020279	-0.52701
1.2411	-0.28908	0.018019	-0.51837
1.208	-0.31729	0.029258	-0.5861
1.1568	-0.31422	0.027792	-0.51296
1.1086	-0.35762	0.010017	-0.47838
1.0634	-0.37369	0.020035	-0.52882
1.0298	-0.40069	0.016248	-0.49819
0.98839	-0.41279	0.016553	-0.5072
0.95709	-0.43846	0.018447	-0.43514
0.91314	-0.4412	0.0072076	-0.48558
0.86482	-0.48861	0.026815	-0.41749
0.82403	-0.49363	0.0070244	-0.37858
0.77548	-0.52158	0.018447	-0.34003
0.68845	-0.55325	0.02315	-0.33823
0.61648	-0.59479	0.022906	-0.2795
0.56209	-0.63374	0.02657	-0.22582
0.51116	-0.66195	0.023211	-0.15124
0.44635	-0.69123	0.01918	-0.064778
0.40464	-0.72946	0.013071	-0.060094
0.36049	-0.76514	0.023883	0.0361
0.32696	-0.79778	0.023394	0.063841
0.29694	-0.81784	0.00452	0.10275
0.27435	-0.85519	0.015087	0.17301
0.25069	-0.90422	0.017042	0.15463
0.23201	-0.9257	0.024066	0.18453
0.20688	-0.97793	0.020462	0.31459
0.17403	-0.99757	0.038298	0.30126
0.15104	-1.0485	0.02431	0.36323
0.12025	-1.077	0.027487	0.36179
0.085167	-1.1271	0.025288	0.45726
0.043256	-1.1671	0.0015881	0.48284
0.014521	-1.213	0.028464	0.53076
-0.033324	-1.2401	0.025349	0.6129
-0.07497	-1.2756	0.014354	0.63452
-0.10988	-1.324	0.026998	0.7898
-0.16118	-1.3734	0.018508	0.84168
-0.21526	-1.4104	0.026021	0.88924
-0.27957	-1.459	0.022906	0.92563
-0.32694	-1.5139	0.030419	0.98291
-0.359	-1.5632	0.010689	1.0881
-0.38445	-1.5971	0.0226	1.1764
-0.42078	-1.6485	0.023089	1.0924
-0.44955	-1.691	-0.0073909	1.2149
-0.48063	-1.7421	0.018691	1.3435
-0.52422	-1.7898	0.020157	1.3605
-0.56019	-1.8339	0.017958	1.4325
-0.59788	-1.8787	0.019485	1.4887
-0.64581	-1.9448	0.023883	1.5352
-0.72023	-2.0031	0.0089179	1.6271
-0.7891	-2.0716	0.010934	1.7251
-0.85687	-2.1001	0.019729	1.8782
-0.91065	-2.1692	0.029014	1.9128
-0.96788	-2.2357	0.034633	2.0508
-1.0111	-2.3037	0.018996	2.1001
-1.0634	-2.3817	0.021195	2.2313
-1.1051	-2.4387	0.027731	2.3217
-1.1298	-2.5018	0.014415	2.3365
-1.1508	-2.558	0.013621	2.5
-1.171	-2.5783	0.025043	2.5033
-1.2072	-2.6277	0.027792	2.5843
-1.2789	-2.7189	0.016736	2.7454
-1.3235	-2.8121	0.025837	2.851
-1.3544	-2.9022	0.017775	2.9929
-1.3749	-2.9798	0.026815	3.0945
-1.4278	-3.0411	0.010201	3.1864
-1.4544	-3.1122	0.011422	3.3813
-1.4896	-3.2234	0.026876	3.4865
-1.5132	-3.2661	0.022173	3.6032
-1.5467	-3.3482	0.014782	3.6666
-1.5884	-3.4397	0.041413	3.8046
-1.6211	-3.5324	0.031396	4.0312
-1.6629	-3.6286	0.028525	4.1101
-1.695	-3.7317	0.0009773	4.2326
-1.7247	-3.8081	0.012094	4.3555
-1.7575	-3.9296	0.021195	4.6077
-1.7971	-4.0606	0.025043	4.7957
-1.8399	-4.2038	0.013377	5.0555
-1.8935	-4.3328	0.026021	5.3653
-1.946	-4.5255	0.021928	5.6809
-2.001	-4.6482	0.021195	5.9288
-2.059	-4.8515	0.020462	6.2372
-2.092	-4.9678	0.033656	6.4753
-2.1506	-5.1941	0.026326	6.8281
-2.2097	-5.3655	0.019974	7.064
-2.2691	-5.5395	0.03561	7.433
-2.305	-5.737	0.021928	7.7695
-2.3432	-5.9008	0.021867	8.0015
-2.3686	-6.1214	0.01527	8.4295
-2.4124	-6.3444	0.01753	8.8471
-2.4334	-6.5665	0.023883	9.1731
-2.4729	-6.7939	0.023577	9.6382
-2.5349	-7.006	0.015576	10.02
-2.5917	-7.2565	0.021195	10.387
-2.6341	-7.5169	0.01808	10.787
-2.6628	-7.6926	0.021134	11.199
-2.6874	-7.9381	0.023089	11.551
-2.7249	-8.2008	0.019302	11.999
-2.7518	-8.4745	0.017286	12.44
-2.7743	-8.6923	0.021134	12.784
-2.8022	-8.9231	0.04856	13.185
-2.8654	-9.1702	0.027975	13.619
-2.9182	-9.3797	0.018996	13.985
-2.9556	-9.6116	0.015026	14.442
-2.9871	-9.8776	0.013071	14.901
-3.0126	-10.087	0.027975	15.239
-3.0542	-10.388	0.014537	15.727
-3.0738	-10.55	0.025043	16.048
-3.1066	-10.792	0.020157	16.525
-3.1664	-11.063	0.02089	16.897
-3.227	-11.364	0.0064746	17.35
-3.2869	-11.614	0.030541	17.855
-3.3331	-11.919	0.022844	18.364
-3.3839	-12.214	0.025593	18.905
-3.4245	-12.365	0.010934	19.228
-3.4682	-12.605	0.022173	19.64
-3.5166	-12.904	0.034083	20.152
-3.5493	-13.188	0.0036038	20.575
-3.5742	-13.443	0.02712	21.078
-3.6154	-13.77	0.0079406	21.575
-3.6533	-14.003	0.014843	22.04
-3.6788	-14.229	0.017469	22.515
-3.7096	-14.448	0.013071	22.934
-3.7458	-14.776	0.015087	23.45
-3.756	-14.878	0.030174	23.639
-3.7571	-14.536	0.016981	23.522
-3.7575	-14.278	0.020218	23.335
-3.7576	-14.19	0.02144	23.218
-3.7578	-14.143	0.031213	23.191
-3.701	-11.509	0.025349	21.515
-3.6811	-9.2634	0.012094	19.716
-3.6576	-7.223	0.014843	17.768
-3.6444	-5.8584	0.026815	16.145
-3.6348	-5.288	0.014293	15.324
-3.6206	-4.6911	0.011422	14.514
-3.6075	-4.2252	0.023577	13.852
-3.592	-3.8009	0.0079406	13.145
-3.5865	-3.4493	0.011667	12.593
-3.5769	-3.1422	0.01014	12.075
-3.5689	-2.8684	0.033412	11.587
-3.5617	-2.6373	0.024616	11.262
-3.5479	-2.2469	0.017469	10.477
-3.5279	-1.6776	0.018447	8.9973
-3.4987	-1.1813	0.019668	7.5807
-3.4644	-0.79197	0.021867	6.3266
-3.4067	-0.44286	0.016553	5.1697
-3.3646	-0.17367	0.025043	4.1418
-3.3158	0.01069	0.02144	3.2573
-3.268	0.16082	0.0094676	2.4345
-3.2129	0.30353	0.02089	1.7939
-3.1566	0.38805	0.025288	1.2149
-3.1061	0.46365	0.021134	0.73972
-3.0718	0.50352	0.024555	0.39494
-3.031	0.52967	0.020462	0.076451
-3.0019	0.56349	0.026754	-0.17394
-2.9724	0.59462	0.012827	-0.21754
-2.9417	0.61934	0.02822	-0.31805
-2.8993	0.64267	0.028769	-0.3757
-2.847	0.65073	0.045139	-0.43046
-2.8099	0.66224	0.030419	-0.51693
-2.7672	0.68644	0.018447	-0.57926
-2.746	0.69047	0.016736	-0.67257
-2.7249	0.70386	0.007513	-0.71868
-2.6927	0.72116	0.0040925	-0.87
-2.661	0.72695	0.010384	-0.83829
-2.6363	0.74246	0.02144	-0.88153
-2.5976	0.75264	0.016064	-0.87432
-2.5746	0.77751	0.018019	-0.87793
-2.5131	0.78534	0.015637	-0.90062
-2.4677	0.78172	0.01918	-0.96836
-2.4307	0.79349	0.017286	-0.95214
-2.4053	0.79376	0.025776	-1.0029
-2.3781	0.80329	0.048254	-1.0458
-2.3531	0.81971	0.024371	-1.0156
-2.3244	0.81923	0.014049	-1.0692
-2.2834	0.82339	0.016553	-1.0804
-2.2493	0.82655	0.016736	-1.0775
-2.1904	0.83154	0.011178	-1.1197
-2.1353	0.83058	0.021195	-1.0678
-2.0788	0.83917	0.025288	-1.0444
-2.0372	0.83742	0.019424	-1.0404
-1.9885	0.84923	0.012827	-1.0905
-1.9387	0.86212	0.026021	-1.0793
-1.8807	0.8539	0.021928	-1.1211
-1.8293	0.85767	0.020523	-1.079
-1.777	0.86381	0.027303	-1.0934
-1.7373	0.85846	0.016736	-1.0995
-1.7111	0.87378	0.0084903	-1.1035
-1.6825	0.88915	0.017225	-1.0631
-1.6425	0.90392	0.020951	-1.1067
-1.6022	0.93106	0.021867	-1.2076
-1.5637	0.95462	0.0072076	-1.1568
-1.5291	0.96122	0.016492	-1.2087
-1.4958	0.98577	0.028708	-1.1611
-1.4611	1.0035	0.030663	-1.2
-1.4215	0.99901	0.025532	-1.1571
-1.3781	1.0002	0.017286	-1.1802
-1.3496	1.0299	0.019485	-1.2047
-1.3236	1.0431	0.025349	-1.1168
-1.292	1.057	0.025837	-1.1481
-1.2353	1.0647	0.01527	-1.1698
-1.1768	1.0689	0.013133	-1.0977
-1.1559	1.0847	0.025043	-1.1139
-1.1318	1.1039	0.022906	-1.1229
-1.1058	1.1241	0.016553	-1.1024
-1.0768	1.1303	0.015576	-1.0689
-1.0321	1.1402	0.027975	-1.1078
-0.97754	1.1467	0.0054973	-1.1179
-0.92346	1.1583	0.019485	-1.0375
-0.87204	1.1992	0.016736	-0.99862
-0.80101	1.1934	0.016736	-1.0591
-0.75769	1.2236	0.017286	-1.0011
-0.69553	1.2419	0.027731	-1.0386
-0.61175	1.2378	0.020218	-0.95647
-0.57887	1.2581	0.011728	-0.94061
-0.55354	1.2729	0.017225	-0.90927
-0.51416	1.2953	0.0025654	-0.93953
-0.47527	1.3067	0.014782	-0.93197
-0.45773	1.3192	0.0050087	-0.91359
-0.42224	1.3464	0.018019	-0.89234
-0.39198	1.358	0.030235	-0.86315
-0.35596	1.396	0.021134	-0.8455
-0.32468	1.4104	0.016553	-0.69707
-0.28169	1.4107	0.016003	-0.7176
-0.20868	1.4162	0.026754	-0.71292
-0.146	1.4466	0.021379	-0.66104
-0.10595	1.477	0.013865	-0.65671
-0.073644	1.4844	0.011422	-0.64663
-0.036118	1.5244	0.0098952	-0.60772
0.019844	1.5391	0.024066	-0.56016
0.067628	1.5672	0.03787	-0.53026
0.11307	1.5911	0.018691	-0.44091
0.14227	1.6085	0.025043	-0.39299
0.17484	1.6375	0.023577	-0.353
0.19913	1.6633	0.013316	-0.35264
0.22615	1.7037	0.018202	-0.26653
0.25901	1.7106	0.024616	-0.2968
0.28462	1.7692	0.01918	-0.19268
0.30471	1.8003	0.025776	-0.17682
0.34012	1.8404	0.023883	-0.14008
0.38825	1.8675	0.024555	-0.075947
0.4242	1.9061	0.022173	0.014843
0.47366	1.9231	0.028464	0.11716
0.51198	1.9691	0.027303	0.095546
0.55173	2.0106	0.020218	0.15427
0.59855	2.0375	0.023639	0.1975
0.65411	2.0735	0.020646	0.31459
0.72947	2.1189	0.016492	0.4025
0.81131	2.1598	0.019729	0.44141
0.85236	2.1979	0.0031762	0.56066
0.90023	2.2708	0.015026	0.64713
0.93276	2.2979	0.0070854	0.7336
0.98195	2.3508	0.012094	0.82043
1.0178	2.3817	0.01527	0.91554
1.0582	2.4607	0.017042	1.0276
1.0958	2.5173	0.0013438	1.0193
1.1391	2.5588	0.028464	1.1429
1.1848	2.6207	0.012827	1.1562
1.2284	2.6545	0.021379	1.2946
1.2584	2.735	0.019485	1.3951
1.304	2.8005	0.018019	1.5172
1.3569	2.8527	0.015331	1.63
1.4207	2.9128	0.01527	1.7136
1.4465	2.9849	0.025104	1.8375
1.4785	3.0374	0.029441	1.8663
1.5152	3.0946	0.015576	1.9877
1.5406	3.1385	0.02712	2.0796
1.5622	3.193	0.026021	2.1506
1.5883	3.2221	0.0099563	2.2626
1.6233	3.2848	0.018691	2.3033
1.6594	3.344	0.016981	2.3206
1.6809	3.3991	0.037015	2.4561
1.7309	3.4494	0.03219	2.4474
1.7612	3.4825	0.024371	2.4791
1.8043	3.5334	0.016248	2.5757
1.8521	3.594	0.015026	2.6748
1.8871	3.6141	0.013071	2.731
1.93	3.6839	0.027487	2.7659
1.9894	3.7347	0.017714	2.8286
2.0461	3.8016	0.015576	2.9183
2.1085	3.8329	0.012338	3.048
2.1477	3.9022	0.024799	3.0671
2.2092	3.9963	0.013133	3.1795
2.2716	4.056	0.013133	3.3409
2.3113	4.1487	0.015515	3.4706
2.3685	4.2174	0.010445	3.6162
2.4192	4.3194	0.016797	3.7052
2.4597	4.4084	0.024616	3.8579
2.5115	4.5135	0.020707	4.0514
2.543	4.5994	0.01411	4.2096
2.5859	4.6971	0.016248	4.3965
2.6244	4.7993	0.017286	4.5439
2.6455	4.9141	0.030907	4.7125
2.6738	5.0404	0.029197	4.893
2.7141	5.161	0.018996	5.0342
2.7655	5.2809	0.019729	5.2273
2.8201	5.4181	0.018019	5.5127
2.8641	5.5046	0.020157	5.7231
2.8873	5.638	0.010934	5.8989
2.9311	5.7279	0.023089	6.1208
2.9812	5.8607	0.0062914	6.3456
3.0384	5.972	0.017775	6.5114
3.0744	6.1373	0.016064	6.769
3.1113	6.2736	0.02431	6.9722
3.1465	6.4124	0.011422	7.206
3.1776	6.5745	0.022661	7.4953
3.2133	6.7196	0.020646	7.7435
3.2612	6.8885	0.016981	8.0966
3.2962	7.0459	0.014843	8.3315
3.3505	7.1954	0.0065357	8.5545
3.3974	7.3638	0.017286	8.8071
3.4369	7.558	0.031152	9.1929
3.4874	7.7326	0.019974	9.4152
3.5328	7.9137	0.017286	9.7106
3.5747	8.118	0.011728	10.117
3.6112	8.2847	0.019241	10.339
3.6581	8.5309	0.038726	10.776
3.7035	8.7183	0.018935	11.062
3.7531	8.8967	0.024555	11.366
3.7978	9.116	0.028281	11.774
3.858	9.3323	0.026021	12.142
3.8963	9.4771	0.011605	12.404
3.9431	9.7241	0.02486	12.836
3.9752	9.9682	0.015087	13.166
4.0162	10.165	0.021195	13.648
4.0416	10.406	0.018202	13.99
4.0828	10.562	0.015759	14.361
4.1281	10.828	0.00678	14.745
4.1888	11.049	0.010872	15.191
4.2416	11.272	0.027548	15.602
4.2797	11.586	0.016003	16.041
4.3363	11.811	0.034083	16.4
4.3761	12.096	0.0084292	16.899
4.4226	12.326	0.0006719	17.28
4.4703	12.558	0.01411	17.739
4.4998	12.815	0.023944	18.209
4.5278	13.066	0.02144	18.688
4.5469	13.366	0.012827	19.084
4.5678	13.581	0.022906	19.579
4.5824	13.861	0.016309	20.017
4.594	14.132	0.021195	20.496
4.6143	14.364	0.010628	20.902
4.64	14.67	0.0072076	21.403
4.6695	14.856	0.01411	21.808
4.6725	14.773	0.011605	21.586
4.6659	14.318	0.01527	21.212
4.6685	14.223	0.020462	21.127
4.6714	14.19	0.0026265	21.053
4.6208	12.897	0.010017	20.373
4.6052	10.525	0.011911	18.793
4.5936	8.6204	0.012583	17.092
4.5766	6.9502	0.02993	15.276
4.5589	5.5668	0.017286	13.588
4.5539	4.8522	0.014598	12.563
4.5435	4.3277	0.028097	11.822
4.5382	4.0002	0.0097119	11.323
4.5179	3.7061	0.022906	10.819
4.5076	3.4692	0.011911	10.487
4.4996	3.2533	0.023944	10.216
4.4848	3.127	0.011605	10.03
4.477	2.9761	0.018935	9.5446
4.4671	3.0018	0.015087	9.3961
4.4669	3.0276	0.03561	9.2952
4.4683	3.0334	0.018447	9.0276
4.4661	2.9244	0.026998	8.69
4.4633	2.6233	0.028097	7.9755
4.4553	2.2565	0.01014	6.9189
4.4193	1.8418	0.015576	5.5703
4.3826	1.5054	0.021134	4.4636
4.3372	1.2078	0.013804	3.3063
4.2867	0.98917	0.024799	2.4356
4.2242	0.82547	0.019974	1.6721
4.1816	0.72125	-0.00226	1.0164
4.1173	0.63714	0.010872	0.40214
4.0731	0.57314	0.029319	0.043666
4.0243	0.53677	0.00012216	-0.27662
3.9844	0.51396	0.021379	-0.44091
3.9484	0.47932	0.021867	-0.6124
3.8996	0.4731	0.012094	-0.73742
3.8672	0.44138	0.019241	-0.7648
3.7951	0.42639	0.020157	-0.76264
3.7553	0.39097	0.026815	-0.77092
3.6992	0.36931	0.0063525	-0.83613
3.6402	0.34345	0.030907	-0.84694
3.5991	0.35318	0.028525	-0.8772
3.5503	0.34763	0.02993	-0.87901
3.5005	0.31809	0.016003	-0.85991
3.4537	0.30864	0.015759	-0.92764
3.3987	0.29845	0.026021	-0.94097
3.351	0.2803	0.019974	-0.89162
3.3044	0.26971	0.010201	-0.97412
3.2577	0.25796	0.017958	-0.93809
3.2188	0.25259	0.022906	-0.98673
3.171	0.22795	0.01527	-0.9943
3.124	0.22944	0.015087	-0.96403
3.0867	0.20393	0.010201	-0.95683
3.0686	0.19676	0.017958	-1.0217
3.0452	0.19306	0.0096509	-0.98241
2.997	0.18081	0.0084903	-0.96115
2.9604	0.17607	0.016981	-0.97232
2.9242	0.15772	0.033412	-0.9507
2.8764	0.16079	-0.00036649	-0.99249
2.847	0.13872	0.018508	-0.98961
2.81	0.12791	0.017042	-0.93341
2.7589	0.12338	0.027487	-0.88945
2.6976	0.12002	0.020462	-0.94782
2.6629	0.10065	0.02089	-0.95827
2.6314	0.092339	0.021134	-0.92332
2.6025	0.066014	0.021867	-0.98097
2.577	0.060929	0.026326	-0.94638
2.5363	0.033727	0.018752	-0.86279
2.493	0.016236	0.018447	-0.87757
2.4442	-0.030343	0.018447	-0.84586
2.4121	-0.015438	0.025593	-0.89306
2.3694	-0.027099	0.022906	-0.88045
2.3096	-0.031833	0.018996	-0.82244
2.2689	-0.035954	0.0053141	-0.91071
2.2116	-0.037445	0.0013438	-0.87
2.1514	-0.052503	-0.00036649	-0.84262
2.1027	-0.056361	0.02431	-0.82857
2.0521	-0.069688	0.018019	-0.83721
1.9891	-0.09838	0.026754	-0.8772
1.9301	-0.11872	0.010201	-0.85559
1.8843	-0.13485	0.016614	-0.79362
1.8505	-0.14976	0.011605	-0.83289
1.7966	-0.14996	0.0026265	-0.79362
1.745	-0.15844	0.023639	-0.81091
1.7159	-0.1863	0.010506	-0.80227
1.6835	-0.19428	0.010689	-0.83289
1.6461	-0.22102	0.016003	-0.76516
1.6153	-0.23437	0.0023822	-0.74462
1.5859	-0.26067	0.022111	-0.7403
1.5534	-0.26117	0.023883	-0.69418
1.5366	-0.27275	0.024799	-0.62681
1.5028	-0.29169	0.019913	-0.61132
1.4628	-0.29861	0.021195	-0.64555
1.4379	-0.31308	0.03219	-0.7158
1.409	-0.32246	0.02993	-0.65419
1.3648	-0.33105	0.023883	-0.60339
1.3084	-0.35709	0.013071	-0.54143
1.2636	-0.37071	0.013865	-0.64663
1.233	-0.39664	0.011361	-0.55151
1.1909	-0.3962	-0.006719	-0.60339
1.1355	-0.42305	0.017225	-0.54323
1.0926	-0.41443	0.028464	-0.47982
1.0544	-0.43874	0.0079406	-0.53278
1.0037	-0.44775	0.017714	-0.59078
0.96722	-0.46704	0.025288	-0.58178
0.9361	-0.4661	0.030541	-0.50252
0.88822	-0.49161	0.019241	-0.52882
0.84239	-0.50009	0.024799	-0.47658
0.79061	-0.51579	0.013865	-0.45676
0.71666	-0.51239	0.025593	-0.48666
0.63116	-0.54858	0.02089	-0.45352
0.57906	-0.55009	0.014049	-0.45208
0.52342	-0.56042	0.018935	-0.46505
0.47242	-0.55182	0.0042757	-0.48234
0.42069	-0.57041	0.015331	-0.46829
0.38292	-0.58095	0.016736	-0.43947
0.33895	-0.61846	-0.0032373	-0.34399
0.31383	-0.65303	0.026754	-0.26473
0.28634	-0.69	0.013316	-0.23591
0.25976	-0.71098	0.012827	-0.28058
0.23339	-0.73621	0.015759	-0.15269
0.21759	-0.74375	0.026632	-0.16133
0.18863	-0.78597	0.010872	-0.11053
0.15934	-0.81461	0.018935	-0.059014
0.13118	-0.82994	0.029197	-0.032713
0.099545	-0.85479	0.013865	0.017365
0.051394	-0.87263	0.024127	0.0029543
0.02327	-0.93988	0.024799	0.099509
-0.019171	-0.94815	0.012827	0.086539
-0.065078	-0.9727	0.0045811	0.12401
-0.10352	-0.99444	0.0124	0.17769
-0.13997	-1.0345	0.020707	0.15175
-0.19014	-1.0645	0.028464	0.25947
-0.25428	-1.0845	0.022844	0.25803
-0.31073	-1.1102	0.0237	0.29694
-0.34834	-1.1292	0.02089	0.31423
-0.3784	-1.1614	0.022844	0.30451
-0.40379	-1.1897	0.016981	0.34738
-0.4396	-1.2178	0.023333	0.42484
-0.46717	-1.2436	0.022111	0.43709
-0.49991	-1.2548	0.014598	0.49581
-0.54214	-1.2857	0.030174	0.46843
-0.57871	-1.3263	0.023822	0.54805
-0.61581	-1.3801	0.018996	0.66767
-0.68417	-1.3858	0.01527	0.66731
-0.75718	-1.4201	0.026754	0.72927
-0.82626	-1.4475	0.022661	0.72243
-0.88958	-1.4944	0.034083	0.73936
-0.94846	-1.5067	0.0069633	0.85177
-1.0058	-1.51	0.0226	0.79881
-1.0578	-1.5271	0.012094	0.8089
-1.1007	-1.5587	0.0072076	0.95949
-1.1277	-1.6005	0.031213	0.93247
-1.1544	-1.6274	0.024799	1.0207
-1.1719	-1.6607	0.017958	1.0784
-1.2255	-1.695	0.011117	1.0885
-1.2937	-1.7335	0.022417	1.0914
-1.3308	-1.7577	0.010201	1.1703
-1.3607	-1.8117	0.012094	1.2542
-1.4015	-1.8418	0.025776	1.3014
-1.4321	-1.9066	0.011605	1.407
-1.4713	-1.9621	0.020707	1.4199
-1.4978	-2.0172	0.0016492	1.5208
-1.5283	-2.0472	0.022417	1.6127
-1.5618	-2.1075	0.02486	1.6102
-1.5978	-2.148	0.023577	1.7629
-1.6388	-2.204	0.024371	1.8134
-1.6783	-2.2709	0.030052	1.8995
-1.7059	-2.306	0.025593	1.9859
-1.74	-2.3555	0.021134	2.1016
-1.7776	-2.3907	0.019485	2.0958
-1.8225	-2.4245	0.018263	2.1621
-1.8662	-2.4958	0.00452	2.2669
-1.93	-2.5258	0.018996	2.2745
-1.9837	-2.5989	0.0097119	2.3826
-2.032	-2.6457	0.02431	2.4312
-2.0857	-2.6768	0.022661	2.4619
-2.1341	-2.6676	0.032984	2.5044
