Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
1.0768	9.0043	0.025259	16.301
1.1066	9.2012	0.012723	16.634
1.1334	9.3949	0.0087314	16.996
1.1646	9.5943	0.023014	17.314
1.1956	9.8123	0.031495	17.762
1.2104	9.8466	0.013222	17.917
1.2083	9.5721	0.016714	17.63
1.2076	9.2419	0.027442	17.493
1.2055	9.2126	0.012224	17.486
1.2069	9.1741	0.02925	17.404
1.2109	9.1521	0.019521	17.43
1.1691	7.2172	0.013721	16.679
1.1488	5.4027	0.017588	15.578
1.1198	4.0572	0.019271	14.559
1.0988	2.9858	0.015218	13.545
1.075	2.1393	0.0014968	12.575
1.0362	1.6886	0.0095422	12.024
1.0147	1.4875	0.013721	11.862
1.006	1.4685	0.012536	11.97
1.003	1.3577	0.017525	11.927
0.98929	1.0343	0.012536	11.304
0.97022	0.83138	0.026756	10.721
0.95116	0.66585	0.028689	10.333
0.93605	0.58512	0.025446	10.073
0.92732	0.49663	0.026444	9.8362
0.89873	0.21679	0.00056131	9.2583
0.86816	-0.12515	0.021766	8.3216
0.83992	-0.40092	0.020456	7.4933
0.7998	-0.60757	0.0099788	6.9482
0.77312	-0.76829	0.031994	6.3837
0.74299	-0.92593	0.021829	5.8994
0.70018	-1.0435	0.0069851	5.5575
0.64487	-1.1677	0.011787	5.3432
0.58931	-1.2552	0.015717	5.1602
0.54558	-1.3641	0.010291	4.958
0.52411	-1.455	0.01528	4.712
0.49458	-1.5455	0.02002	4.6414
0.44436	-1.6344	0.024697	4.6269
0.40442	-1.7301	0.0087314	4.5506
0.33716	-1.8324	0.0237	4.6125
0.27489	-1.9268	0.026756	4.5967
0.21038	-2.0749	0.01185	4.6381
0.16284	-2.1641	0.016215	4.7682
0.11343	-2.2827	0.016465	4.9094
0.068073	-2.3967	0.022951	5.1112
0.015597	-2.5183	0.025196	5.2409
-0.022989	-2.6631	0.019708	5.4167
-0.052913	-2.8015	0.0060496	5.5954
-0.085648	-2.929	-0.00068604	5.8501
-0.13721	-3.0885	0.017026	6.0014
-0.17244	-3.238	0.0089809	6.3217
-0.19835	-3.396	0.022764	6.4449
-0.22898	-3.552	0.0077335	6.8016
-0.26371	-3.7014	0.0092927	7.0242
-0.33337	-3.8879	0.021454	7.2869
-0.40331	-4.0726	0.021454	7.5333
-0.46231	-4.2612	0.034053	7.8305
-0.52195	-4.454	0.023014	8.0654
-0.58167	-4.626	0.013222	8.4192
-0.61948	-4.8289	0.041162	8.7784
-0.67038	-5.0573	0.013471	9.1059
-0.72125	-5.2715	0.00056131	9.4096
-0.75174	-5.4729	0.012286	9.8315
-0.78722	-5.6901	0.020519	10.228
-0.85152	-5.9274	0.019708	10.533
-0.89392	-6.1507	0.0092927	10.935
-0.9405	-6.3563	0.021953	11.299
-0.98881	-6.5737	0.027753	11.728
-1.035	-6.8257	0.017463	12.075
-1.0817	-7.0387	0.010727	12.533
-1.1188	-7.3082	0.018211	12.922
-1.144	-7.5527	-0.00024947	13.343
-1.182	-7.7718	0.01528	13.75
-1.2081	-8.0216	0.016964	14.196
-1.2466	-8.2909	0.013471	14.651
-1.2808	-8.5213	0.015031	15.061
-1.3166	-8.7337	0.015031	15.455
-1.3505	-8.9388	0.022016	15.847
-1.3683	-9.1974	0.024573	16.322
-1.4014	-9.4184	0.01528	16.621
-1.4206	-9.6607	0.012785	17.027
-1.4455	-9.9151	0.0039915	17.448
-1.4479	-9.8808	0.020768	17.545
-1.4512	-9.511	0.019583	17.33
-1.4455	-9.37	0.022951	17.242
-1.4502	-9.3184	0.015779	17.218
-1.4477	-9.2795	0.017775	17.179
-1.4214	-7.741	0.016465	16.443
-1.4109	-5.7362	0.014344	15.147
-1.4037	-4.9017	0.00056131	14.417
-1.3937	-3.9689	0.014968	13.536
-1.3816	-3.2784	0.017463	12.64
-1.3711	-2.8048	0.015031	12.16
-1.364	-2.4492	0.0094798	11.704
-1.36	-2.1409	0.0087938	11.37
-1.3486	-1.861	0.014282	10.922
-1.3427	-1.6089	0.0295	10.59
-1.3373	-1.3866	0.0062367	10.269
-1.3302	-1.262	0.016527	10.027
-1.3107	-0.78433	0.0082948	9.1045
-1.2849	-0.33926	0.025196	7.993
-1.2511	0.11699	0.04241	6.8992
-1.2116	0.48192	0.019708	5.7107
-1.167	0.75355	0.0085443	4.8402
-1.1399	0.94705	0.0089809	4.0981
-1.1054	1.0735	0.043657	3.3098
-1.0714	1.1806	0.023014	2.7549
-1.0167	1.2607	0.012972	2.3828
-0.96991	1.3149	0.017463	2.0675
-0.91991	1.3406	0.0040539	1.8164
-0.87445	1.3891	0.026194	1.6871
-0.82689	1.4346	0.0097293	1.5891
-0.77258	1.4676	0.003742	1.5631
-0.73524	1.5064	0.007983	1.5012
-0.70801	1.5281	0.015717	1.4215
-0.66278	1.5594	0.024697	1.4374
-0.61165	1.6047	0.030997	1.3671
-0.57209	1.6345	0.016527	1.3873
-0.51936	1.675	0.016714	1.436
-0.46878	1.7243	0.014282	1.4868
-0.41758	1.7723	0.019708	1.481
-0.34011	1.8098	0.016777	1.5502
-0.26548	1.8648	0.0033055	1.5646
-0.22365	1.9235	0.023512	1.6366
-0.19041	1.9619	0.0094798	1.6593
-0.16869	2.0116	0.027005	1.7519
-0.1341	2.0758	0.015966	1.7656
-0.096122	2.1144	0.016839	1.922
-0.061555	2.1861	0.015529	1.9746
-0.031152	2.2475	0.015779	2.0326
-0.0018533	2.3117	0.012536	2.1724
0.036317	2.3939	0.012536	2.2848
0.099683	2.4775	0.01896	2.4422
0.15557	2.5578	0.0237	2.5427
0.21055	2.6495	0.012536	2.7204
0.26036	2.7326	0.01054	2.8569
0.32483	2.8226	0.020706	2.9736
0.39065	2.8924	0.011787	3.1062
0.42697	2.9976	0.0077335	3.2435
0.4718	3.0974	0.024261	3.3602
0.50635	3.198	0.0082948	3.5821
0.53484	3.2914	0.020269	3.6985
0.57059	3.379	0.028689	3.8574
0.59856	3.4865	0.023201	4.0318
0.66151	3.5991	0.019271	4.2332
0.71783	3.7016	0.013222	4.3877
0.74649	3.8071	0.020955	4.5877
0.7727	3.9289	0.0091056	4.8179
0.79411	4.0531	0.018523	4.9786
0.82728	4.1772	0.026194	5.1573
0.86283	4.2943	0.011787	5.4051
0.89365	4.4384	0.0047399	5.6123
0.93838	4.5615	0.016714	5.8476
0.98144	4.7321	0.017525	6.13
1.0477	4.8442	0.016777	6.3015
1.0912	5.0176	0.018523	6.5134
1.1124	5.1707	0.011476	6.8041
1.1469	5.341	0.017026	7.0415
1.1821	5.5	0.015966	7.3564
1.2132	5.6262	0.0048023	7.5971
1.2598	5.8111	0.025695	7.8965
1.295	5.9718	0.019521	8.2668
1.3562	6.1574	0.011975	8.4426
1.4055	6.3198	0.011288	8.8422
1.4631	6.5021	0.026194	9.1376
1.5033	6.6928	0.018211	9.4741
1.5607	6.9103	0.021267	9.8593
1.6136	7.1134	0.0075464	10.224
1.6764	7.2982	0.021018	10.613
1.7401	7.4965	0.014282	10.925
1.793	7.7473	0.0082948	11.377
1.8263	7.9751	0.009854	11.847
1.8685	8.2006	0.020519	12.184
1.8965	8.4101	0.012785	12.628
1.9429	8.669	0.020269	13.115
1.9814	8.8919	0.01896	13.488
2.0132	9.1264	0.022203	13.986
2.0505	9.3157	0.018773	14.379
2.0779	9.5899	0.0012473	14.797
2.1238	9.7921	0.015093	15.12
2.1375	9.8597	0.016215	15.357
2.1317	9.5901	0.022203	15.047
2.1343	9.3603	0.017089	14.946
2.1356	9.3258	0.014033	14.95
2.1333	9.2957	0.026007	14.807
2.0968	8.2054	0.024947	14.372
2.0591	6.1616	0.024697	12.845
2.0379	4.7019	0.023325	11.589
2.0167	3.5715	0.022951	10.258
1.9849	2.8033	0.016465	9.2785
1.9523	2.2777	0.021018	8.3947
1.9382	1.976	0.010228	7.8983
1.9123	1.7537	0.021517	7.6648
1.887	1.5616	0.0092927	7.3964
1.8797	1.5078	0.031246	7.3276
1.8674	1.3023	-0.0019334	6.8953
1.8563	1.0606	0.007297	6.0951
1.843	0.91479	0.022515	5.4801
1.8319	0.7866	0.022203	5.0214
1.8193	0.7076	0.0089809	4.539
1.8075	0.61511	0.023201	4.2335
1.795	0.54584	0.010041	3.9107
1.7728	0.50717	0.028439	3.6398
1.7389	0.42658	0.0047399	3.3314
1.7048	0.3291	0.024323	2.8212
1.6442	0.23082	0.02002	2.2977
1.5896	0.15182	0.007983	1.9148
1.5349	0.097438	0.013721	1.5113
1.4881	0.053533	0.040165	1.1928
1.4487	0.038891	0.01528	0.96147
1.3909	0.00090527	0.021517	0.759
1.347	-0.024499	0.031433	0.63362
1.2805	-0.042999	0.034427	0.5223
1.2453	-0.10385	0.020768	0.43006
1.2057	-0.11174	0.020269	0.45024
1.168	-0.13374	0.019022	0.32486
1.1359	-0.15726	0.021205	0.32522
1.0902	-0.18767	0.024697	0.31802
1.0491	-0.20812	0.021517	0.26902
0.99612	-0.23933	0.014532	0.25137
0.94204	-0.26175	-0.01422	0.16958
0.8959	-0.29351	0.0087938	0.24812
0.86801	-0.33584	0.014532	0.23155
0.82826	-0.35276	0.030248	0.2964
0.78664	-0.38459	-0.0049894	0.24452
0.76729	-0.40905	0.016215	0.26542
0.73947	-0.42968	0.012473	0.34108
0.69216	-0.45861	0.02476	0.29856
0.64618	-0.48632	0.012037	0.36053
0.59612	-0.51087	0.015031	0.36377
0.55106	-0.55512	0.025446	0.43727
0.52051	-0.59716	0.0043033	0.45456
0.49527	-0.64089	0.017463	0.51113
0.46185	-0.66954	0.011787	0.54571
0.42928	-0.72285	-0.0017463	0.56589
0.38314	-0.74933	0.011476	0.60876
0.31935	-0.77927	0.02451	0.62642
0.25744	-0.8256	0.013596	0.74423
0.19982	-0.86745	0.029188	0.72873
0.14633	-0.93671	0.012972	0.77305
0.1017	-0.97608	0.021704	0.90167
0.054704	-1.028	0.0022452	0.97913
8.33E-05	-1.0795	0.024199	0.95463
-0.031735	-1.1306	0.0022452	1.1337
-0.059306	-1.1877	0.0082948	1.1928
-0.098309	-1.2667	0.021704	1.3207
-0.15228	-1.327	0.021205	1.3614
-0.18175	-1.3988	0.010602	1.468
-0.20915	-1.4813	0.01977	1.6565
-0.23597	-1.5595	0.012224	1.7786
-0.2777	-1.6236	0.016278	1.8773
-0.35492	-1.692	0	1.9724
-0.42572	-1.7811	0.023263	2.0877
-0.47628	-1.8621	0.026007	2.2142
-0.53569	-1.9369	-0.0052389	2.3511
-0.59464	-2.0424	0.024697	2.4923
-0.63564	-2.1292	0.023512	2.6382
-0.6851	-2.2379	0.031433	2.7704
-0.72475	-2.332	0.016777	2.9235
-0.75684	-2.4731	0.010041	3.0605
-0.80438	-2.5574	0.014282	3.2737
-0.86075	-2.6684	0.0097293	3.416
-0.89733	-2.7605	0.021205	3.5688
-0.94465	-2.8712	0.024011	3.7201
-0.98931	-3.0194	0.038169	3.968
-1.041	-3.1685	0.022702	4.16
-1.0901	-3.3169	0.027005	4.4263
-1.123	-3.4484	0.017837	4.7091
-1.1526	-3.6079	0.0035549	4.9278
-1.1804	-3.7746	0.020831	5.1612
-1.2095	-3.9148	0.031433	5.4513
-1.2527	-4.0738	0.017525	5.729
-1.2772	-4.2182	0.0085443	6.0158
-1.3198	-4.4041	0.0072346	6.2885
-1.3503	-4.5635	0.02002	6.5418
-1.3724	-4.7293	0.025446	6.839
-1.3974	-4.9217	0.023949	7.1601
-1.4205	-5.1089	0.014469	7.4295
-1.4451	-5.2707	0.0089809	7.7729
-1.4707	-5.453	0.015717	8.0914
-1.4999	-5.6439	0.013534	8.4747
-1.5446	-5.8363	0.0076088	8.6804
-1.5845	-6.0618	0.031433	9.0234
-1.6205	-6.2667	0.020207	9.3985
-1.6613	-6.4574	0.018773	9.776
-1.7035	-6.6669	0.019022	10.088
-1.7491	-6.904	-0.0056754	10.528
-1.7987	-7.1392	0.0099788	10.906
-1.8517	-7.4026	0.017775	11.351
-1.889	-7.634	0.0095422	11.707
-1.9385	-7.8692	0.016777	12.089
-1.9605	-8.0971	0.013284	12.546
-2.0116	-8.3376	0.024448	12.962
-2.0561	-8.5794	0.019833	13.425
-2.0994	-8.847	0.024573	13.899
-2.1388	-9.1333	0.014594	14.392
-2.1719	-9.4002	0.014781	14.813
-2.2081	-9.6537	0.014594	15.279
-2.2528	-9.9271	0.01871	15.752
-2.2573	-9.9059	0.029437	15.863
-2.2576	-9.5042	0.022203	15.625
-2.2623	-9.4247	0.015218	15.562
-2.2589	-9.3649	0.031433	15.452
-2.2586	-9.3232	0.0087314	15.436
-2.2045	-7.2917	0.0067357	14.285
-2.1816	-5.3482	0.021018	12.769
-2.1653	-4.4826	0.027442	11.816
-2.1549	-3.7038	0.02345	10.946
-2.1428	-3.1597	0.029936	10.218
-2.1339	-2.7749	0.018211	9.7454
-2.1227	-2.4218	0.021766	9.2266
-2.1085	-2.1614	0.0064862	8.7918
-2.0999	-1.9015	0.024199	8.43
-2.0921	-1.6393	0.017588	8.0824
-2.0784	-1.3956	0.019958	7.6374
-2.0487	-0.91734	0.020768	6.5602
-2.0155	-0.45438	0.015717	5.3461
-1.9698	-0.11235	0.018024	4.3301
-1.9362	0.14163	0.013222	3.3732
-1.9139	0.33292	0.028751	2.671
-1.873	0.48076	0.028439	2.0038
-1.8247	0.59152	0.013783	1.4922
-1.7722	0.69767	0.011787	1.0685
-1.7263	0.75232	0.0082948	0.83538
-1.6885	0.79421	0.022764	0.63218
-1.647	0.83675	0.020768	0.48086
-1.6062	0.87224	0.017712	0.38683
-1.5659	0.906	0.018274	0.23155
-1.516	0.93379	0.027442	0.20237
-1.4845	0.95501	-0.0014344	0.17787
-1.4569	0.98554	0.013035	0.14508
-1.4259	1.0068	0.016028	0.1404
-1.4038	1.0434	0.016215	0.11266
-1.3665	1.0518	0.013222	0.18111
-1.3427	1.0627	0.013783	0.088881
-1.3057	1.0986	0.021205	0.098968
-1.2548	1.1166	0.02451	0.076991
-1.2141	1.1264	0.0099788	0.048529
-1.1632	1.1241	0.0085443	-0.0094753
-1.1306	1.1475	0.018211	-0.00082864
-1.1004	1.1538	0.01528	-0.023886
-1.0606	1.1823	0.0097293	-0.04082
-1.0043	1.1927	0.014719	-0.00082864
-0.95804	1.2213	0.020207	-0.056672
-0.89885	1.2229	0.0072346	0.017906
-0.85479	1.2512	0.021205	-0.013438
-0.79921	1.2665	0.033554	0.042405
-0.74484	1.2768	0.030685	0.042765
-0.71686	1.2942	0.017338	0.0020536
-0.67344	1.322	0.015717	0.060058
-0.62215	1.3408	0.0050517	0.051051
-0.58123	1.3626	0.0082325	0.1422
-0.53758	1.3879	0.012224	0.14761
-0.48588	1.3963	0.017525	0.13752
-0.41731	1.4257	0.02002	0.16526
-0.34925	1.4491	0.022702	0.17967
-0.27098	1.4745	0.0033055	0.21822
-0.23231	1.4906	0.019958	0.20957
-0.19857	1.5266	0.022265	0.29784
-0.17367	1.5578	0.029749	0.3245
-0.13612	1.6058	0.01397	0.35981
-0.087626	1.6129	0.0075464	0.39296
-0.058473	1.6453	0.02002	0.47618
-0.025905	1.6818	0.0092304	0.47906
0.0098913	1.7221	0.013035	0.53094
0.045791	1.7608	0.014282	0.60624
0.10397	1.7918	0.0077959	0.68226
0.15443	1.8438	0.022951	0.79719
0.21446	1.8908	0.0097293	0.84258
0.27677	1.9302	0.0071099	0.90527
0.33482	1.9743	0.015031	1.0472
0.40165	2.0401	0.01397	1.0652
0.43694	2.0849	0.018523	1.164
0.48217	2.1517	0.032493	1.2461
0.51416	2.2092	0.021517	1.3221
0.54891	2.2767	0.026194	1.4388
0.5825	2.3229	0.015218	1.5282
0.62704	2.3943	0.015467	1.6251
0.69612	2.4492	0.022203	1.6871
0.73231	2.4835	0.017213	1.7429
0.75998	2.5602	0.015529	1.8726
0.78487	2.6092	0.023762	1.9576
0.80811	2.6781	0.011476	2.0311
0.86135	2.739	0.018523	2.1295
0.88524	2.8136	0.020269	2.2131
0.93196	2.8862	0.032992	2.3367
0.96695	2.9464	0.020955	2.4055
1.0231	3.0239	0.014968	2.5431
1.0845	3.0952	0.0094798	2.6364
1.1108	3.1598	0.0075464	2.7398
1.1349	3.2711	0.030186	2.8843
1.1757	3.33	0.019084	2.9682
1.2032	3.4192	0.024448	3.0864
1.2483	3.4893	0.024261	3.2392
1.2813	3.5648	0.030685	3.2907
1.3281	3.6297	-0.0012473	3.353
1.3773	3.7086	0.0029936	3.5371
1.4359	3.8016	0.015779	3.6427
1.4891	3.914	0.0029936	3.8325
1.5404	4.0156	0.020706	3.9651
1.5934	4.1101	0.027941	4.1197
1.6483	4.1994	0.020955	4.2605
1.7072	4.3262	0.0032431	4.3733
1.7702	4.4493	-0.001185	4.5934
1.8161	4.5251	0.0023076	4.7177
1.8514	4.7018	0.012723	5.0542
1.8845	4.8224	0.0043033	5.2409
1.9169	4.9598	0.0039915	5.4455
1.9533	5.0888	0.024947	5.6717
1.9976	5.1902	0.0092927	5.8587
2.0255	5.3135	0.0087314	6.0158
2.0542	5.4969	0.0089809	6.3415
2.0831	5.6327	0.011725	6.6243
2.126	5.7803	0.014282	6.7915
2.1818	5.9328	0.016278	7.1442
2.2035	6.0788	0.012536	7.4007
2.226	6.2613	0.006112	7.7354
2.2615	6.4089	0.027753	7.9862
2.3172	6.5704	0.027442	8.2204
2.3775	6.7265	0.021766	8.5511
2.4066	6.8549	0.017775	8.7572
2.425	7.0332	0.018773	9.1113
2.4426	7.222	0.01896	9.4129
2.4846	7.4014	0.011226	9.7036
2.5401	7.5958	0.011101	10.001
2.5999	7.7848	0.019708	10.41
2.6483	7.9687	0.016028	10.705
2.7131	8.1389	0.007983	11.003
2.7735	8.3635	0.027753	11.371
2.8333	8.5531	0.0087314	11.811
2.8941	8.7726	0.015779	12.09
2.9635	8.9537	0.019459	12.488
2.9931	9.2203	0.011787	12.959
3.0252	9.4101	0.025446	13.291
3.0653	9.6664	0.012536	13.792
3.0949	9.8643	0.020519	14.084
3.096	9.7479	0.022016	13.883
3.097	9.3762	0.017712	13.717
3.0977	9.3165	0.01977	13.627
3.0975	9.287	0.0062991	13.587
3.0975	9.2457	0.01397	13.537
3.0553	7.655	0.011039	12.593
3.0247	6.0237	6.24E-05	10.828
3.0016	4.7034	0.01528	9.5988
2.9673	3.7128	0.014469	8.5122
2.9401	2.9365	0.012972	7.3431
2.907	2.5001	0.012224	6.6344
2.8671	2.2336	0.017213	6.2464
2.8344	2.014	0.023762	5.902
2.787	1.8022	0.021267	5.5838
2.7601	1.6695	0.012286	5.3979
2.727	1.5831	0.022016	5.3226
2.6699	1.2436	0.0099788	4.2119
2.6245	1.0392	0.017775	3.4982
2.6019	0.86218	0.025196	2.792
2.5645	0.73066	0.010727	2.2286
2.5231	0.64095	0.02819	1.5729
2.476	0.55985	0.021704	1.1535
2.4509	0.47978	0.0072346	0.81736
2.4265	0.42535	-0.004927	0.54103
2.4088	0.39186	0.011975	0.34828
2.3891	0.33875	0.0077335	0.19804
2.3686	0.31768	0.0039915	0.068705
2.3239	0.28095	0.022764	0.031236
2.2636	0.26177	0.017026	-0.068921
2.2385	0.26142	0.019708	-0.13449
2.2141	0.21021	0.0043033	-0.18637
2.1887	0.2002	0.016465	-0.22672
2.1628	0.19873	0.0089809	-0.2541
2.1298	0.18827	0.030747	-0.28617
2.1155	0.18882	0.022203	-0.2786
2.0781	0.18619	0.015966	-0.24546
2.0435	0.17269	0.01896	-0.30454
2.0148	0.15732	0.012536	-0.34778
1.9813	0.11938	0.01422	-0.34237
1.9496	0.11804	0.0090433	-0.3521
1.9063	0.090577	0.013222	-0.32652
1.8723	0.075277	0.0057378	-0.32112
1.8442	0.064318	0	-0.36363
1.8198	0.034508	0.017525	-0.29626
1.7836	0.025455	0.019209	-0.33481
1.725	0.016534	0.018523	-0.36507
1.6742	0.0043466	0.017525	-0.40722
1.6134	-0.025727	0.016777	-0.41119
1.5588	-0.037936	0.0050517	-0.42452
1.5087	-0.055888	0.021454	-0.39966
1.4626	-0.063121	0.0044904	-0.41695
1.4006	-0.069653	0.013471	-0.40686
1.354	-0.077719	0.0072346	-0.39281
1.2827	-0.083265	0.013035	-0.34525
1.2484	-0.091331	0.012972	-0.38993
1.2062	-0.098148	0.012972	-0.36651
1.1617	-0.12568	0.017089	-0.40146
1.1288	-0.12568	0.025695	-0.47171
1.0882	-0.15367	0.034676	-0.4029
1.0528	-0.16603	0.027255	-0.45298
0.99487	-0.18672	0.011039	-0.44037
0.92947	-0.20319	0.019022	-0.42307
0.895	-0.23475	0.016777	-0.40542
0.8667	-0.23668	0.0064862	-0.36831
0.83228	-0.24485	0.025695	-0.33661
0.7898	-0.26633	0.014719	-0.37696
0.76571	-0.2856	0.021454	-0.30022
0.72668	-0.28613	0.033741	-0.28581
0.67183	-0.33277	0.012224	-0.3276
0.61938	-0.34884	0.016714	-0.25735
0.57188	-0.35886	0.016465	-0.26455
0.53215	-0.37319	0.015779	-0.17484
0.50616	-0.40467	0.010852	-0.16512
0.48053	-0.43099	0.024697	-0.1172
0.43838	-0.47167	0.02002	-0.15935
0.39373	-0.48491	0.030685	-0.10891
0.33149	-0.51665	0.031683	-0.058113
0.26896	-0.54241	0.015717	-0.039739
0.20774	-0.57952	0.029437	0.030876
0.15803	-0.59572	0.0087314	0.042405
0.11961	-0.60994	0.012224	0.074469
0.075715	-0.65604	0.028065	0.16202
0.02022	-0.67546	0.029749	0.17102
-0.024405	-0.7241	0.019271	0.19804
-0.05081	-0.73532	0.029999	0.24272
-0.084211	-0.77039	0.022452	0.35837
-0.12929	-0.81219	0.027255	0.35368
-0.16551	-0.84386	0.011787	0.40593
-0.19891	-0.87446	0.0038044	0.45348
-0.22798	-0.9053	0.026693	0.50356
-0.25796	-0.95186	0.01896	0.54283
-0.31671	-0.99929	0.020207	0.6293
-0.38942	-1.0392	0.027067	0.66785
-0.45706	-1.1064	0.0028065	0.70279
-0.51928	-1.1482	0.012785	0.80367
-0.57342	-1.2162	0.01528	0.86816
-0.62729	-1.2722	0.0072346	1.0209
-0.67052	-1.3282	0.017213	1.0371
-0.7261	-1.3785	0.014469	1.0948
-0.75457	-1.4603	0.029936	1.1506
-0.80463	-1.5152	0.020207	1.2029
-0.8667	-1.5783	0.018773	1.3052
-0.91591	-1.6454	0.027753	1.4302
-0.96183	-1.715	0.01397	1.4893
-1.0115	-1.7668	0.022764	1.5819
-1.0668	-1.8475	0.0092927	1.6982
-1.1124	-1.9046	0.015966	1.8164
-1.1446	-1.9934	0.026257	1.8452
-1.1756	-2.052	0.031433	1.9573
-1.2041	-2.1228	0.014033	2.0297
-1.247	-2.2038	0.039666	2.1641
-1.2793	-2.2604	0.027442	2.3179
-1.3182	-2.3414	0.027442	2.3918
-1.346	-2.4424	0.014968	2.4739
-1.3749	-2.5227	0.011975	2.6422
-1.4	-2.5914	0.021953	2.7416
-1.4192	-2.6655	0.026506	2.8526
-1.4452	-2.7465	0.011476	2.9322
-1.4668	-2.8369	0.022265	3.0821
-1.4947	-2.9244	0.01397	3.2085
-1.5401	-3.0067	0.022016	3.3011
-1.5786	-3.0888	0.016028	3.3977
-1.617	-3.1685	0.024947	3.5414
-1.6556	-3.2691	0.025009	3.6394
-1.6957	-3.3763	0.029936	3.7716
-1.7366	-3.4825	0.012224	3.8848
-1.789	-3.5587	0.0077335	3.9943
-1.8341	-3.6786	0.030248	4.271
-1.87	-3.7932	0.011476	4.4634
-1.919	-3.9202	0.024947	4.6399
-1.9477	-4.0204	0.018211	4.7357
-1.9879	-4.1676	0.019708	4.9926
-2.0365	-4.3273	0.017775	5.1901
-2.0687	-4.4506	0.025945	5.4441
-2.1264	-4.6633	0.028003	5.7914
-2.1549	-4.8218	0.020456	6.0954
-2.1828	-5.0236	0.023949	6.4164
-2.2291	-5.2274	0.011476	6.7973
-2.2811	-5.4292	0.043719	7.0667
-2.3754	-5.6264	0.02002	7.4587
-2.4438	-5.843	0.022515	7.7999
-2.4868	-6.0419	0.016028	8.1098
-2.5244	-6.2486	0.016465	8.4888
-2.5757	-6.462	0.016839	8.862
-2.6362	-6.6892	0.020768	9.3102
-2.7015	-6.8897	0.01659	9.7097
-2.7536	-7.1052	0.029749	10.103
-2.8015	-7.3056	0.030248	10.487
-2.8547	-7.5401	0.021205	10.755
-2.8978	-7.7798	0.012536	11.207
-2.9403	-7.9878	0.016028	11.646
-2.9839	-8.2434	0.02451	11.985
-3.0168	-8.4996	0.021454	12.422
-3.0543	-8.7257	0.014282	12.816
-3.1045	-8.9578	0.021454	13.321
-3.1366	-9.2076	-0.010166	13.746
-3.181	-9.4478	0.022452	14.113
-3.2138	-9.7013	0.019459	14.592
-3.241	-9.838	0.023325	14.827
-3.2435	-9.6914	0.014781	14.863
-3.2449	-9.4741	0.007983	14.644
-3.2454	-9.4038	0.017712	14.52
-3.2458	-9.3525	0.021018	14.524
-3.2459	-9.3085	0.017026	14.452
-3.1922	-7.505	0.0072346	13.445
-3.1724	-5.9688	0.031433	12.188
-3.1574	-5.1327	0.040227	11.358
-3.1411	-4.3704	0.017962	10.492
-3.125	-3.68	0.017775	9.731
-3.1115	-3.1499	0.0047399	8.9557
-3.1002	-2.7604	0.025196	8.4974
-3.0874	-2.4882	0.015467	8.0795
-3.0818	-2.2837	0.019022	7.6605
-3.0593	-1.9353	0.02345	7.1341
-3.0343	-1.3993	0.024199	6.0446
-3.0036	-0.95098	0.023263	4.9627
-2.9684	-0.58541	0.025695	3.9064
-2.9407	-0.28534	0.022764	3.0345
-2.9033	-0.061258	0.038792	2.2516
-2.8658	0.12745	0.013534	1.6737
-2.8279	0.26096	0.016777	1.1304
-2.7782	0.36601	-0.001185	0.66677
-2.7344	0.45437	0.020269	0.44592
-2.6771	0.49464	0.012536	0.29028
-2.6219	0.53766	0.033928	0.1422
-2.5695	0.57688	0.015093	0.074109
-2.5196	0.60827	0.022016	0.077352
-2.4751	0.65246	0.027504	0.0096194
-2.4253	0.69384	0.028252	-0.0047917
-2.3582	0.72821	0.018211	-0.045503
-2.2819	0.74669	0.020519	-0.082972
-2.2173	0.76144	0.012536	-0.19502
-2.1838	0.77555	0.025695	-0.19934
-2.1379	0.7994	0.010041	-0.26131
-2.1062	0.83331	0.022203	-0.27608
-2.0665	0.83717	0.019209	-0.30202
-2.0232	0.85025	0.01871	-0.36651
-1.9763	0.85839	0.016465	-0.40974
-1.94	0.86691	0.01896	-0.42704
-1.8939	0.8834	0.024947	-0.40542
-1.8478	0.88769	0.024261	-0.47315
-1.8033	0.89032	0.012972	-0.50378
-1.747	0.89585	0.008482	-0.52828
-1.7035	0.91084	0.027941	-0.54413
-1.6581	0.91856	0.029001	-0.51206
-1.6212	0.92057	0.022452	-0.51675
-1.587	0.93204	0.013534	-0.52647
-1.5464	0.93776	0.016777	-0.5063
-1.5033	0.95301	0.0064862	-0.54701
-1.4646	0.96676	0.031433	-0.55818
-1.4479	0.97824	0.026257	-0.53656
-1.4198	0.9963	0.020332	-0.49909
-1.3921	0.98769	0.019271	-0.60285
-1.3538	0.99698	-0.0016839	-0.56394
-1.3251	1.0114	0.021704	-0.56142
-1.2842	1.0172	0.020706	-0.56394
-1.2478	1.0334	0.02133	-0.54665
-1.201	1.0358	0.027504	-0.54521
-1.1586	1.039	0.016839	-0.54845
-1.1264	1.0713	0.0099788	-0.54089
-1.0958	1.0755	0.025695	-0.53368
-1.0478	1.0731	0.012286	-0.58556
-1.0051	1.0868	0.022951	-0.47027
-0.95941	1.1036	0.014781	-0.48937
-0.90285	1.1167	0.017276	-0.49513
-0.85167	1.1467	0.014719	-0.50198
-0.81004	1.1416	0.015467	-0.48648
-0.74767	1.1669	0.015717	-0.43713
-0.71875	1.1674	0.024261	-0.51711
