Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
2.9325	4.991	0.012459	5.4841
2.9561	5.1684	0.024033	5.7125
2.9838	5.3098	0.020744	5.9668
3.0345	5.4489	0.040729	6.2428
3.0818	5.604	0.023527	6.5094
3.1235	5.7598	0.020744	6.7443
3.1759	5.911	0.031179	7.0123
3.2502	6.0817	0.011194	7.3322
3.3132	6.2198	0.014673	7.5815
3.3715	6.3967	0.022009	7.8712
3.4337	6.5254	0.019795	8.0884
3.4825	6.6954	0.019289	8.3795
3.5154	6.8151	0.021756	8.5801
3.5485	6.984	0.013661	8.8204
3.5914	7.1242	0.026563	9.0928
3.6356	7.2654	0.016443	9.3378
3.6858	7.437	0.013408	9.5528
3.7298	7.604	0.013155	9.8828
3.7688	7.7516	0.032128	10.095
3.8079	7.8662	0.013914	10.295
3.8585	8.0328	0.017013	10.504
3.9035	8.1725	0.023084	10.802
3.9474	8.3735	0.025551	11.126
4.0153	8.5212	0.019479	11.426
4.0529	8.6936	0.022072	11.675
4.0818	8.8577	0.021819	11.991
4.0985	9.0426	0.023274	12.37
4.1345	9.2256	0.015748	12.628
4.1661	9.3599	0.020491	12.962
4.1995	9.5665	0.020301	13.308
4.2267	9.789	0.0099293	13.709
4.2691	9.9721	0.030167	14.07
4.2898	10.173	0.026563	14.427
4.3502	10.418	0.029092	14.885
4.3861	10.621	0.017772	15.193
4.4308	10.807	0.018278	15.526
4.4861	11.01	0.024159	15.939
4.5307	11.216	0.0074628	16.309
4.5552	11.46	0.013155	16.738
4.5993	11.693	0.0073996	17.101
4.6177	11.782	0.036239	17.359
4.6139	11.498	0.033393	16.929
4.6161	11.309	0.010625	16.788
4.6171	11.228	0.022768	16.706
4.6177	11.152	0.017013	16.561
4.5699	9.4693	0.025551	15.576
4.5397	7.2419	0.014926	13.583
4.5005	5.627	0.022831	11.612
4.4694	4.4924	0.026183	10.178
4.4128	3.5931	0.03295	8.8784
4.3711	2.933	0.030167	7.6982
4.3557	2.5564	0.02378	7.0541
4.3311	2.2979	0.014736	6.6621
4.3111	2.075	0.027638	6.3048
4.2899	1.9204	0.013914	5.9859
4.2586	1.7842	0.019542	5.7831
4.2408	1.6881	0.012459	5.6246
4.2175	1.4629	0.028333	5.0727
4.1965	1.1138	0.034911	3.8637
4.1626	0.84376	0.0086012	2.8434
4.135	0.68928	0.020491	2.1701
4.105	0.54876	0.018973	1.4932
4.0768	0.4226	0.032887	0.88219
4.0388	0.37699	0.03042	0.36738
4.0089	0.31319	0.023527	-0.02854
3.9565	0.26854	0.015938	-0.31675
3.8977	0.23665	0.0078423	-0.61396
3.862	0.19683	0.020048	-0.79805
3.816	0.17999	0.019542	-1.02
3.767	0.16827	0.01676	-1.1745
3.7129	0.15729	0.022831	-1.3038
3.6606	0.14764	0.036429	-1.4123
3.6169	0.13721	0.029725	-1.4739
3.572	0.13668	0.0093601	-1.5434
3.5247	0.1243	0.021377	-1.6155
3.4946	0.10628	0.018784	-1.6655
3.4553	0.10749	0.013914	-1.7019
3.3889	0.10576	0.031179	-1.7232
3.3333	0.079718	0.025045	-1.7423
3.2467	0.087696	0.010119	-1.7419
3.1627	0.076277	0.019289	-1.7203
3.0995	0.075401	0.013471	-1.8169
3.0524	0.068321	0.012206	-1.823
3.0133	0.057866	0.013977	-1.7837
2.9516	0.054622	0.014673	-1.8446
2.9216	0.024025	0.023527	-1.7837
2.8939	0.036759	0.021819	-1.7952
2.8783	0.028058	0.026057	-1.8125
2.8497	0.011422	0.030863	-1.7592
2.8138	0.013395	0.024349	-1.7506
2.7855	0.014534	0.031685	-1.8255
2.7623	0.008222	0.023021	-1.7491
2.7421	-0.011548	0.014736	-1.7163
2.7258	-0.0033945	0.014926	-1.7304
2.7019	0.0058987	0.023274	-1.7581
2.7076	0.035071	0.029409	-1.8042
2.7059	0.073998	0.017582	-1.8399
2.7047	0.097494	0.018784	-1.8702
2.6962	0.039017	0.022072	-1.8514
2.6532	0.015784	0.018467	-1.761
2.6135	0.018414	0.034974	-1.7347
2.5639	0.00070411	0.012143	-1.7362
2.5189	0.01037	0.013218	-1.7592
2.4895	-0.016764	0.0081585	-1.7246
2.4368	-0.026649	0.024602	-1.7549
2.397	-0.032063	0.011194	-1.7347
2.3449	-0.046792	0.025108	-1.7117
2.2921	-0.056699	0.019353	-1.6915
2.2409	-0.068359	0.0086012	-1.7448
2.196	-0.094069	0.021819	-1.699
2.1571	-0.10792	0.017772	-1.6875
2.1214	-0.11868	0.020301	-1.6443
2.0832	-0.14341	0.027891	-1.6039
2.0496	-0.14632	0.013661	-1.64
1.9994	-0.14525	0.019985	-1.6111
1.9596	-0.16002	0.016443	-1.6338
1.9335	-0.15561	0.014989	-1.6115
1.8845	-0.18286	0.020744	-1.5906
1.8038	-0.19068	0.026816	-1.6068
1.7325	-0.20033	0.026816	-1.591
1.6496	-0.20725	0.016443	-1.6093
1.5832	-0.20147	0.013661	-1.5924
1.5324	-0.21532	0.018531	-1.5935
1.4615	-0.22505	0.017519	-1.5852
1.4144	-0.23498	0.024349	-1.529
1.3728	-0.25431	0.020238	-1.5877
1.3442	-0.24721	0.019985	-1.5416
1.3326	-0.27748	0.010182	-1.5247
1.2782	-0.28009	0.025045	-1.5099
1.223	-0.29753	0.017202	-1.466
1.1797	-0.30656	0.012712	-1.4624
1.1561	-0.31647	0.023843	-1.4451
1.136	-0.34869	0.026057	-1.4407
1.1006	-0.33479	0.0073996	-1.4681
1.038	-0.33839	0.027891	-1.4739
1.0078	-0.35597	0.02612	-1.4451
0.98183	-0.37138	0.025551	-1.4714
0.95852	-0.39347	0.016696	-1.3773
0.92209	-0.39075	0.020301	-1.3615
0.88666	-0.41379	0.034215	-1.3413
0.84937	-0.42514	0.026563	-1.3345
0.82253	-0.43115	0.029598	-1.3186
0.78914	-0.45008	0.02106	-1.359
0.75436	-0.45455	0.01872	-1.2952
0.69471	-0.472	0.018341	-1.3831
0.62448	-0.48868	0.024602	-1.324
0.56803	-0.48903	0.020491	-1.3024
0.51473	-0.49883	0.011131	-1.2509
0.46209	-0.52864	0.023021	-1.2235
0.41259	-0.54144	0.029914	-1.2163
0.36268	-0.5602	0.019542	-1.1655
0.31242	-0.58593	0.028397	-1.1288
0.23353	-0.60274	0.0035417	-1.1122
0.18948	-0.61166	0.035417	-1.0852
0.1467	-0.62974	0.022135	-1.0517
0.10246	-0.65657	0.024349	-1.0762
0.050257	-0.67864	0.024286	-1.0722
0.0095235	-0.70942	0.030863	-0.93783
-0.024664	-0.71915	0.022072	-0.88739
-0.1022	-0.754	0.017772	-0.85281
-0.13979	-0.78306	0.013408	-0.80093
-0.15713	-0.79437	0.025804	-0.85425
-0.19353	-0.84452	0.01676	-0.80669
-0.22519	-0.82525	0.026816	-0.72888
-0.2659	-0.87371	0.048888	-0.64242
-0.30444	-0.91895	0.032191	-0.60387
-0.3404	-0.91693	0.025045	-0.59198
-0.39456	-0.96816	0.022831	-0.53002
-0.44184	-0.99299	0.01619	-0.47562
-0.50173	-1.0231	0.013471	-0.41546
-0.54998	-1.0785	0.033962	-0.35133
-0.58495	-1.1123	0.017202	-0.27928
-0.60376	-1.1611	0.020048	-0.27532
-0.6423	-1.1823	0.022072	-0.21876
-0.68141	-1.2283	0.036492	-0.15427
-0.73318	-1.2779	0.017772	-0.064566
-0.79533	-1.3044	0.022325	-8.00E-05
-0.85851	-1.3588	0.022515	0.11376
-0.8984	-1.3411	0.021566	0.10836
-0.9248	-1.0104	0.03099	-0.18309
-0.9718	-0.87906	0.029092	-0.38159
-1.0018	-0.84463	0.011384	-0.5275
-1.0433	-0.86766	0.022578	-0.55019
-1.09	-1.0269	0.020554	-0.35457
-1.1321	-1.0732	0.017455	-0.31242
-1.1783	-1.2923	0.014989	-0.044752
-1.2275	-1.4421	0.02359	0.16276
-1.2639	-1.4982	0.010182	0.23913
-1.301	-1.5613	0.01676	0.38179
-1.3369	-1.613	0.019289	0.47438
-1.3881	-1.6957	0.040287	0.55796
-1.4766	-1.7635	0.032634	0.66171
-1.5403	-1.8241	0.019985	0.83139
-1.6182	-1.9103	0.019542	0.9283
-1.6596	-1.9704	0.012143	1.0735
-1.6977	-2.0645	0.019226	1.196
-1.7253	-2.1327	0.036176	1.3646
-1.7663	-2.2282	0.002846	1.4759
-1.8176	-2.3145	0.037694	1.62
-1.8584	-2.3798	0.013408	1.7479
-1.9099	-2.4525	0.025551	1.8949
-1.9495	-2.5285	0.0117	2.0206
-1.9983	-2.629	0.017266	2.1096
-2.0544	-2.7259	0.023274	2.3661
-2.1021	-2.8096	0.044018	2.5199
-2.1321	-2.9194	0.019985	2.6658
-2.1567	-3.0183	0.022578	2.8157
-2.188	-3.1265	0.028144	2.932
-2.2206	-3.2268	0.03548	3.1197
-2.2568	-3.3175	0.017835	3.3345
-2.2817	-3.4329	0.020238	3.5171
-2.3227	-3.5575	0.02593	3.6951
-2.3521	-3.7081	0.022768	3.8882
-2.3824	-3.7951	0.023527	4.0769
-2.4215	-3.896	0.0072098	4.238
-2.4424	-3.9815	0.024033	4.4512
-2.4684	-4.1099	0.022768	4.6501
-2.4996	-4.239	0.015811	4.8421
-2.5328	-4.3428	0.033393	5.041
-2.5631	-4.4439	0.01423	5.2453
-2.5967	-4.5544	0.021503	5.443
-2.6316	-4.6795	0.025804	5.6405
-2.6713	-4.7993	0.025171	5.8235
-2.7109	-4.9359	0.019606	6.0504
-2.7546	-5.0372	-0.0030357	6.2324
-2.809	-5.2003	0.017266	6.4935
-2.8569	-5.3782	0.034911	6.7011
-2.9351	-5.5168	0.019036	6.9975
-2.9925	-5.6619	0.025045	7.2458
-3.0273	-5.7015	0.033709	7.3102
-3.0601	-5.8853	0.0083482	7.6118
-3.0891	-6.068	0.026942	7.8881
-3.141	-6.2055	0.034721	8.1086
-3.1691	-6.3952	0.031179	8.4303
-3.2056	-6.5489	0.01619	8.6994
-3.2477	-6.7631	0.011257	9.0326
-3.2918	-6.9317	0.021566	9.3453
-3.3371	-7.0791	0.0066406	9.6018
-3.3896	-7.2617	0.022831	9.8652
-3.4361	-7.3971	0.0086644	10.117
-3.4948	-7.5911	0.016696	10.362
-3.5535	-7.7334	0.024349	10.713
-3.6185	-7.9564	0.025045	10.986
-3.6718	-8.0911	0.032191	11.256
-3.7241	-8.2532	0.02106	11.443
-3.7769	-7.6308	0.02865	11.107
-3.8447	-8.2854	0.026563	11.514
-3.8939	-8.5638	0.02612	12.008
-3.932	-8.7328	0.027891	12.252
-3.9687	-8.8914	0.028144	12.474
-4.0113	-9.0872	0.017266	12.77
-4.0435	-9.2111	0.025298	13.033
-4.0763	-9.3768	0.019985	13.263
-4.1207	-9.5521	0.025614	13.609
-4.157	-9.6929	0.017961	13.717
-4.2038	-9.8601	0.025804	13.972
-4.2443	-10.031	0.015938	14.323
-4.2891	-10.193	0.024602	14.57
-4.3327	-10.348	0.013218	14.82
-4.3654	-10.504	0.025045	15.067
-4.4136	-10.695	0.02106	15.402
-4.4657	-10.906	0.02359	15.759
-4.5119	-11.092	0.015242	16.088
-4.5637	-11.29	0.017961	16.438
-4.6069	-11.472	0.021503	16.769
-4.6445	-11.722	0.015432	17.138
-4.6801	-11.869	0.042563	17.395
-4.6793	-11.754	0.022768	17.393
-4.6819	-11.428	0.0088542	17.107
-4.6813	-11.328	0.017202	17.004
-4.6836	-11.258	0.01442	16.987
-4.6839	-11.231	0.020301	16.911
-4.6841	-11.042	0.026563	16.905
-4.6333	-9.4261	0.029345	15.91
-4.6135	-7.905	0.018278	14.799
-4.596	-6.7287	0.012396	13.729
-4.5742	-5.811	0.0032887	12.727
-4.5531	-4.9044	0.024033	11.671
-4.5331	-4.0968	0.02125	10.475
-4.5055	-3.3477	0.012459	9.1811
-4.4721	-2.7135	0.018278	7.855
-4.4432	-2.1463	0.04231	6.5699
-4.4114	-1.6652	0.033646	5.4243
-4.3704	-1.2627	0.018531	4.3043
-4.3383	-0.95595	0.015242	3.3492
-4.3079	-0.69576	0.029851	2.5149
-4.2726	-0.50321	0.012459	1.8232
-4.2334	-0.33604	0.022072	1.2118
-4.1818	-0.20758	0.031875	0.66279
-4.141	-0.13017	0.024602	0.26651
-4.1012	-0.057751	0.02359	-0.12365
-4.0756	0.0051973	0.03548	-0.42086
-4.0288	0.045526	0.018973	-0.63701
-3.9963	0.081209	0.010435	-0.80741
-3.9501	0.13098	0.029661	-1.0027
-3.9137	0.16397	0.027891	-1.1572
-3.8775	0.17975	0.029345	-1.2087
-3.8348	0.20167	0.022009	-1.3489
-3.7731	0.22015	0.0051228	-1.4065
-3.7198	0.23902	0.027891	-1.4685
-3.676	0.24689	0.015685	-1.5099
-3.6265	0.27575	0.015685	-1.5481
-3.573	0.29346	0.031622	-1.5805
-3.5249	0.30186	0.0071466	-1.6212
-3.4708	0.31792	0.032191	-1.64
-3.417	0.32544	0.021503	-1.6425
-3.3743	0.3499	0.015432	-1.68
-3.3166	0.35439	0.024096	-1.7246
-3.2743	0.3627	0.018278	-1.7203
-3.2197	0.36761	0.0033519	-1.7001
-3.1888	0.38962	0.041551	-1.716
-3.1485	0.41837	0.019985	-1.716
-3.1057	0.42284	0.031938	-1.7693
-3.0693	0.44627	0.011384	-1.7308
-3.0375	0.45311	0.012459	-1.7725
-2.9942	0.46466	0.027132	-1.8053
-2.9468	0.4788	0.025804	-1.7826
-2.8834	0.48483	0.033203	-1.796
-2.8235	0.50377	0.011637	-1.7682
-2.7775	0.51159	0.027827	-1.7967
-2.7376	0.51755	0.015242	-1.7909
-2.6914	0.53035	0.018467	-1.7542
-2.656	0.53745	0.021819	-1.7567
-2.604	0.54155	0.033203	-1.774
-2.5684	0.56382	0.03314	-1.7347
-2.5386	0.56417	0.03801	-1.7715
-2.5151	0.56042	0.014736	-1.7884
-2.4832	0.57454	0.016001	-1.7549
-2.4557	0.57901	0.026879	-1.7898
-2.427	0.58453	0.03042	-1.8017
-2.3933	0.59611	0.023274	-1.8255
-2.3582	0.58583	0.016443	-1.7797
-2.3258	0.60969	0.025804	-1.7754
-2.2838	0.59985	0.033709	-1.8053
-2.2352	0.60792	0.032634	-1.7794
-2.1906	0.63275	0.012649	-1.7679
-2.1617	0.62475	0.026626	-1.7538
-2.1288	0.63319	0.0055655	-1.774
-2.095	0.63582	0.020491	-1.7174
-2.0404	0.63345	0.02612	-1.761
-1.9803	0.62607	0.023021	-1.712
-1.9319	0.6301	0.023274	-1.7419
-1.8823	0.63124	0.02106	-1.7034
-1.8382	0.64108	0.019289	-1.7077
-1.7989	0.64886	0.021756	-1.7163
-1.7518	0.64097	0.017266	-1.6962
-1.715	0.64825	0.0037946	-1.7448
-1.6749	0.65274	0.028333	-1.712
-1.643	0.6616	0.015748	-1.6529
-1.5789	0.67157	0.025108	-1.6958
-1.5184	0.67106	0.026563	-1.6785
-1.459	0.67304	0.034911	-1.6818
-1.3737	0.65149	0.039022	-1.6875
-1.3187	0.61905	0.02865	-1.7178
-1.2804	0.59273	0.015179	-1.7412
-1.2325	0.62276	0.026816	-1.7754
-1.1971	0.65169	0.028903	-1.6641
-1.1493	0.70399	0.027321	-1.6879
-1.0948	0.70716	0.012649	-1.7059
-1.0438	0.70578	0.027132	-1.6544
-1.0029	0.72487	0.019479	-1.6256
-0.97243	0.73355	0.018214	-1.6338
-0.9325	0.72689	0.018467	-1.5834
-0.89046	0.75839	0.029598	-1.6166
-0.84111	0.76301	0.024602	-1.5805
-0.78055	0.77853	0.032128	-1.5892
-0.71788	0.80327	0.033709	-1.6266
-0.6608	0.78765	0.025804	-1.529
-0.62522	0.79703	0.03314	-1.5582
-0.58594	0.82239	0.020744	-1.5128
-0.56035	0.81704	0.031875	-1.5099
-0.51915	0.81493	0.027891	-1.5373
-0.46541	0.82844	0.031875	-1.5114
-0.41059	0.83402	0.026563	-1.5377
-0.37488	0.83823	0.02865	-1.5387
-0.32876	0.84761	0.015179	-1.5359
-0.29759	0.84867	0.027321	-1.5142
-0.25528	0.84702	0.020997	-1.4872
-0.2307	0.87199	0.021819	-1.4681
-0.1975	0.87841	0.022009	-1.4552
-0.16566	0.8863	0.013977	-1.4191
-0.13354	0.88656	0.029598	-1.4379
-0.099268	0.89792	0.028333	-1.3878
-0.044514	0.91626	0.025804	-1.3759
0.018097	0.92503	0.024412	-1.386
0.044661	0.92737	0.021503	-1.3471
0.082502	0.93899	0.028333	-1.3388
0.11848	0.95043	0.02125	-1.3114
0.14847	0.97125	0.024096	-1.3139
0.18228	0.97529	0.027195	-1.3038
0.23268	0.97485	0.038452	-1.2707
0.28759	0.99054	0.019289	-1.2235
0.34823	1.0193	0.019985	-1.2062
0.38694	1.0266	0.032191	-1.1788
0.43278	1.0405	0.030673	-1.199
0.47662	1.0337	0.040539	-1.2624
0.52048	1.0583	0.024855	-1.1706
0.5795	1.0681	0.034468	-1.1842
0.64847	1.0692	0.021124	-1.1241
0.72294	1.0886	0.024855	-1.1338
0.77143	1.1093	0.041804	-1.0996
0.8019	1.1278	0.029851	-1.0866
0.83478	1.143	0.024349	-1.0963
0.85824	1.1607	0.019542	-1.0156
0.89534	1.1887	0.027827	-1.0329
0.93687	1.1771	0.039211	-0.96377
0.96576	1.1794	0.027574	-1.016
0.99651	1.1945	0.02865	-0.97421
1.0332	1.2185	0.03314	-0.97962
1.0898	1.2227	0.029156	-0.95404
1.1251	1.2387	0.03801	-0.96665
1.1525	1.2399	0.017202	-0.92234
1.1778	1.263	0.027385	-0.92954
1.1968	1.2823	0.029409	-0.90504
1.2507	1.3152	0.027638	-0.86181
1.3012	1.3309	0.020744	-0.80814
1.3401	1.3525	0.043575	-0.82975
1.3597	1.3553	0.03042	-0.76382
1.3867	1.3864	0.021503	-0.78112
1.4238	1.3996	0.031179	-0.72636
1.4633	1.4027	0.025867	-0.726
1.5245	1.4376	0.023021	-0.6453
1.5855	1.4497	0.024349	-0.62549
1.6369	1.4715	0.028333	-0.61396
1.7073	1.4936	0.032887	-0.57901
1.768	1.5219	0.027385	-0.55632
1.8151	1.5339	0.027827	-0.54046
1.8991	1.5617	0.013661	-0.45076
1.9344	1.5836	0.036682	-0.41942
1.9599	1.6167	0.012143	-0.4277
1.9978	1.645	0.020744	-0.35169
2.0403	1.6579	0.027827	-0.34016
2.0777	1.6838	0.019289	-0.2836
2.1075	1.6842	0.03295	-0.22776
2.1286	1.6594	0.031432	-0.28648
2.1659	1.7254	0.018531	-0.21623
2.1989	1.7621	0.029661	-0.14022
2.2365	1.7947	0.03548	-0.034665
2.2892	1.8172	0.031938	0.0074854
2.346	1.8689	0.032697	0.033064
2.4002	1.9032	0.042563	0.14294
2.4383	1.9469	0.027132	0.19446
2.4818	1.9883	0.02612	0.23949
2.5197	2.0154	0.016001	0.29965
2.557	2.0433	0.03567	0.35189
2.5991	2.0817	0.027068	0.38323
2.6487	2.1291	0.03314	0.5104
2.6946	2.1696	0.028839	0.58534
2.7288	2.2211	0.022641	0.6401
2.7639	2.2756	0.027891	0.73773
2.8071	2.3393	0.027321	0.82887
2.8443	2.3765	0.032381	0.90056
2.8693	2.4336	0.021503	1.0475
2.8995	2.4891	0.022325	1.0839
2.9265	2.5513	0.044271	1.2061
2.9504	2.6087	0.02359	1.2669
2.9878	2.6486	0.042057	1.4049
3.0318	2.7173	0.022831	1.5404
3.0788	2.7995	0.031875	1.6142
3.1185	2.8658	0.021756	1.6888
3.166	2.893	0.03295	1.8243
3.2365	2.9587	0.029409	1.8761
3.3028	3.0218	0.032128	2.039
3.3583	3.0836	0.025045	2.1186
3.4217	3.151	0.019985	2.2512
3.4673	3.2256	0.033899	2.352
3.5067	3.3122	0.038452	2.5087
3.5405	3.3798	0.013218	2.6629
3.5855	3.4728	0.021313	2.7379
3.6275	3.5416	0.027574	2.9122
3.6701	3.6103	0.031875	3.0866
3.7211	3.7033	0.028333	3.2336
3.7583	3.7879	0.027385	3.333
3.7975	3.8765	0.023274	3.4674
3.8464	3.9664	0.019542	3.6158
3.8876	4.0452	0.033899	3.7999
3.9271	4.145	0.02865	3.9195
3.9848	4.2481	0.025298	4.1443
4.0344	4.3229	0.017455	4.261
4.0658	4.3989	0.035164	4.4372
4.0895	4.4687	0.025867	4.591
4.1257	4.5499	0.0041109	4.6966
4.1558	4.6698	0.034658	4.8738
4.1918	4.7916	0.014673	5.1174
4.2186	4.9096	0.022072	5.2845
4.2465	5.0097	0.038452	5.4585
4.2835	5.0966	0.025045	5.6415
4.3253	5.1838	0.023843	5.7889
4.3677	5.3196	0.021503	6.0393
4.4167	5.4342	0.040982	6.1909
4.4669	5.5834	0.030357	6.4143
4.5229	5.6725	0.022578	6.5973
4.5464	5.7864	0.023021	6.7198
4.5823	5.9088	0.047307	6.9748
4.6278	6.0624	0.02865	7.2213
4.6976	6.1807	0.027132	7.3092
4.7826	6.334	0.029851	7.597
4.8351	6.4723	0.019289	7.815
4.8937	6.5913	0.030863	8.0639
4.9587	6.7682	0.029914	8.221
4.9998	6.8798	0.025045	8.4904
5.0348	7.0099	0.0044271	8.73
5.0631	7.1574	0.017202	8.989
5.1021	7.2456	0.022262	9.1162
5.1371	7.3754	0.021819	9.3396
5.1577	7.5315	0.015938	9.4851
5.1916	7.6689	0.019732	9.6966
5.2656	7.7852	0.028144	9.9181
5.2977	7.8986	0.034974	10.144
5.3314	7.9897	0.024602	10.312
5.365	8.0996	0.021756	10.446
5.4177	8.2197	0.027574	10.669
5.4726	8.3638	0.0099293	10.945
5.5131	8.4805	0.017455	11.154
5.5425	8.6319	0.032128	11.403
5.6007	8.7712	0.024855	11.729
5.6554	8.9248	0.022009	12.041
5.6986	9.0812	0.024033	12.341
5.7526	9.24	0.020554	12.57
5.7889	9.4489	0.029661	12.933
5.8358	9.5946	0.013471	13.2
5.8829	9.7513	0.0045536	13.468
5.9268	9.853	0.03314	13.74
5.9534	9.9829	0.018278	13.961
5.9787	10.144	0.0075893	14.238
6.0052	10.294	0.033962	14.485
6.0396	10.53	0.053441	14.894
6.0816	10.738	0.013787	15.205
6.1297	10.951	0.014989	15.586
6.2163	11.132	0.026057	15.902
6.2592	11.301	0.002846	16.262
6.2939	11.534	0.019985	16.589
6.3248	11.673	0.025108	16.859
6.3822	11.694	0.021503	17.072
6.4348	11.834	0.020238	17.239
6.43	11.72	0.020301	17.112
6.4327	11.397	0.0066406	16.797
6.4306	11.32	0.010941	16.697
6.4308	11.27	0.014167	16.693
6.4233	10.679	0.039464	16.395
6.355	8.2001	0.017329	14.455
6.3205	6.474	0.01872	12.519
6.2872	5.0342	0.019226	10.673
6.2474	4.0402	0.019542	9.2293
6.2089	3.301	0.011953	7.9976
6.1571	2.9177	0.0010752	7.3639
6.1156	2.6007	0.03801	6.718
6.0761	2.3999	0.022072	6.4157
6.0538	2.2209	0.027891	6.0987
6.0343	2.0608	0.028333	5.7918
6.0216	1.9247	0.026057	5.5248
5.9923	1.8347	0.018214	5.2669
5.9843	1.7698	0.032887	5.2629
5.9637	1.4939	0.023021	4.43
5.9329	1.2161	0.01676	3.359
5.9082	1.0313	0.030863	2.6226
5.8681	0.85945	0.015685	1.9111
5.835	0.74434	0.02612	1.2767
5.7918	0.63337	0.027574	0.72223
5.7587	0.55586	0.032191	0.23481
5.7014	0.47878	0.022135	-0.15139
5.6541	0.43619	0.027954	-0.3888
5.591	0.40919	0.033456	-0.7332
5.5329	0.3748	0.029345	-0.96016
5.4978	0.35312	0.011384	-1.1151
5.4573	0.33204	0.016001	-1.2379
5.4034	0.31968	0.029345	-1.3903
5.3511	0.31455	0.018784	-1.4724
5.3136	0.29318	0.036429	-1.6274
5.2826	0.28592	0.031685	-1.6468
5.2466	0.27126	0.028839	-1.6832
5.1752	0.27374	0.022768	-1.7365
5.1431	0.26766	0.02106	-1.7466
5.1254	0.26091	0.024349	-1.7491
5.0909	0.24031	0.027321	-1.7693
5.0516	0.2313	0.029851	-1.8644
5.0265	0.21936	0.028397	-1.8169
4.9891	0.21465	0.010878	-1.8082
4.9427	0.2041	0.01872	-1.8504
4.8657	0.18422	0.027827	-1.8547
4.7975	0.17237	0.02865	-1.863
4.7276	0.17791	0.039781	-1.9523
4.6575	0.17484	0.031622	-1.9296
4.5955	0.16377	0.021503	-1.9019
4.5465	0.16176	0.029345	-1.9177
4.5102	0.15678	0.010688	-1.9253
4.4615	0.15363	0.027385	-1.8965
4.409	0.14229	0.022515	-1.9066
4.3653	0.11996	0.024349	-1.9581
4.3296	0.12145	0.021503	-1.9123
4.2874	0.11441	0.028333	-1.8907
4.2413	0.098721	0.023337	-1.9278
4.2098	0.090305	0.031622	-1.9249
4.1753	0.10091	0.033393	-1.8676
4.144	0.10144	0.025804	-1.9033
4.1171	0.086381	0.016254	-1.8864
4.0865	0.088661	0.030104	-1.8932
4.0602	0.079959	0.029092	-1.9181
4.0323	0.06385	0.033393	-1.9336
3.9979	0.067861	0.017455	-1.9123
3.9424	0.053658	0.018784	-1.8619
3.8906	0.06488	0.022768	-1.8745
3.8582	0.054009	0.038705	-1.8774
3.809	0.052715	0.022831	-1.8345
3.7659	0.052102	0.023084	-1.7736
3.7177	0.034545	0.022388	-1.7981
3.6838	0.02431	0.027574	-1.7653
3.6359	0.0088576	0.016507	-1.7491
3.5924	0.0040576	0.017013	-1.7794
3.5346	-0.0079535	0.024096	-1.7491
3.5055	-0.015406	0.03567	-1.7898
3.4789	-0.019636	0.015938	-1.7855
3.4415	-0.02277	0.022578	-1.7653
3.3917	-0.039252	0.037251	-1.7246
3.3432	-0.038288	0.043828	-1.788
3.2755	-0.054507	0.03042	-1.6947
3.211	-0.060031	0.017772	-1.7506
3.1463	-0.071099	0.0093601	-1.7693
3.1005	-0.070661	0.026057	-1.7581
3.0645	-0.079428	0.027068	-1.7048
3.0268	-0.091351	0.017519	-1.716
2.9718	-0.10018	-0.01385	-1.7534
2.9423	-0.1143	0.019985	-1.7102
2.9215	-0.10757	0.024349	-1.7578
2.9051	-0.12379	0.028144	-1.6789
2.883	-0.125	0.034025	-1.6688
2.8671	-0.12894	0.041045	-1.6281
2.8582	-0.12616	0.033393	-1.6338
2.8428	-0.14176	0.0234	-1.6846
2.8142	-0.14928	0.024602	-1.6529
2.7811	-0.15664	0.024286	-1.6544
2.7503	-0.14709	0.024602	-1.6688
2.7099	-0.15252	0.028903	-1.6299
2.6742	-0.13806	0.021819	-1.6468
2.6358	-0.16901	0.033772	-1.6227
2.5938	-0.17865	0.025551	-1.667
2.5525	-0.17041	0.027891	-1.6425
2.5155	-0.18075	0.029156	-1.6511
2.4917	-0.18689	0.041235	-1.6212
2.4783	-0.17918	0.019985	-1.6684
2.4349	-0.17876	0.031432	-1.6555
2.3936	-0.18172	0.027891	-1.6338
2.352	-0.18358	0.022262	-1.5679
2.298	-0.20359	0.032191	-1.6007
2.2469	-0.22319	0.021503	-1.591
2.2038	-0.21628	0.037251	-1.5708
2.1583	-0.23257	0.020744	-1.5546
2.1168	-0.24486	0.033899	-1.5809
2.0783	-0.25389	0.022831	-1.5459
2.055	-0.25416	0.014483	-1.5445
2.0045	-0.25214	0.018973	-1.5171
1.9727	-0.24688	0.028839	-1.5276
1.9391	-0.25933	0.012396	-1.5146
1.8939	-0.26626	0.033393	-1.5315
1.8121	-0.27932	0.025614	-1.4901
1.7566	-0.28572	0.03061	-1.5189
1.6695	-0.29832	0.032191	-1.565
1.5984	-0.29657	0.015685	-1.4498
1.5419	-0.31209	0.020238	-1.4195
1.4814	-0.3227	0.024033	-1.484
1.4351	-0.31895	0.019479	-1.4436
1.3925	-0.33322	0.024602	-1.4969
1.3609	-0.33955	0.0073996	-1.4498
1.3406	-0.35645	0.014673	-1.4843
1.3192	-0.36228	0.02106	-1.4472
1.252	-0.36018	0.021819	-1.4321
