eval_id	interface	Dr	G0	hpo	nCycles.CovMultiplier	nCycles_1	nCycles_2	nCycles_3	nCycles_4	nCycles_5	nCycles_6	
157	1	0.7458551669800085	183.27882931952982	0.16715405606112405	0.6175623963523055	277.25	277.25	108.5	56.25	31.5	16.25	
158	1	0.5552805908916747	138.65816963989607	0.2931080782561867	0.1844982592620843	36.25	36.25	14.25	7.5	4.25	2.25	
159	1	0.4257466377807998	217.8027029641283	0.44007332438389013	0.5081755587964657	11.25	11.25	4.5	2.5	1.5	0.5	
160	1	0.15533359636411045	386.9217168387846	0.622002939040018	0.5691237457961402	1.5	1.5	0.5	0.5	0.5	0.25	
161	1	0.657943018515651	156.13926752525342	0.4369900560865497	1.5470825115564808	205.25	205.25	80.5	41.5	23.5	12.25	
162	1	0.4628341461424551	371.1951864784711	0.10208841494510475	0.7026798456424492	4.5	4.5	2.5	1.25	1.25	1.25	
163	1	0.6776444795762784	263.14178502319794	0.6866002916232248	0.6882425585712051	400.25	400.25	158.25	81.5	45.5	23.25	
164	1	0.7931058607429033	237.07342649372976	0.61153215698129	0.5849780694159306	400.25	400.25	400.25	400.25	225.5	112.5	
165	1	0.8804172040023087	364.61242306896685	0.3568773251902736	1.6743438912313549	400.25	400.25	400.25	400.25	400.25	263.5	
166	1	0.7846426739140888	237.58118853057576	0.6464201074396767	2.3512490435545055	400.25	400.25	400.25	376.5	209.25	104.25	
167	1	0.10937126734800158	317.25029098346295	0.38355274769242365	4.957910011675056	0.5	0.5	0.5	0.25	0.25	0.25	
168	1	0.3879824515826912	219.7075965109306	0.6470811868435226	0.622045989841346	11.25	11.25	4.5	2.25	1.25	0.5	
169	1	0.6839924499392465	371.2133178702873	0.5826291843363067	2.8668940487407735	367.25	367.25	144.5	75.5	43.25	22.25	
170	1	0.23730374180915242	307.00750605736823	0.6781176231030651	1.2764172414056747	3.25	3.25	1.25	0.5	0.5	0.5	
171	1	0.5168292849633035	309.886616275155	0.6446501394369293	0.9981795723261495	45.5	45.5	18.5	10.25	6.25	3.25	
172	1	0.1434703906714029	198.31612046713568	0.03486333402571294	0.5057897699992447	0.25	0.25	0.25	0.25	0.25	0.25	
173	1	0.2599972199171201	327.0335928210668	0.13059268287104855	0.48151637542311876	0.5	0.5	0.5	0.25	0.25	0.25	
174	1	0.11481743556849118	290.81831663414243	0.2785029271998182	0.43780630066483744	0.5	0.5	0.25	0.25	0.25	0.25	
175	1	0.7349581626859365	172.00608201391287	0.6669784611338403	2.0341045896912124	400.25	400.25	367.25	188.25	104.5	52.5	
176	1	0.2791397504483041	148.16164674557692	0.2170199544383914	0.548018482223714	1.5	1.5	0.5	0.5	0.5	0.25	
177	1	0.37628134455752216	338.9174423551995	0.12072267428244471	0.6970281183228162	2.25	2.25	1.25	0.5	0.5	0.5	
178	1	0.8424650347724727	387.74998091056676	0.6215502195997263	0.7411141917184529	400.25	400.25	400.25	400.25	400.25	244.25	
179	1	0.6635315215388262	237.44164817801285	0.31801214668341	1.2345512646910464	155.5	155.5	61.25	31.5	18.25	9.5	
180	1	0.1254711436250463	277.29524959710545	0.636434160104485	1.4758778878881982	1.5	1.5	0.5	0.5	0.5	0.25	
181	1	0.2317553251983302	357.31679325806635	0.12055902176089883	0.41348281721203684	0.5	0.5	0.25	0.25	0.25	0.25	
182	1	0.5971827211998109	237.1670360061571	0.4661710829405886	0.6703610345209785	92.25	92.25	36.5	19.25	11.25	6.25	
183	1	0.5617828708833341	385.56234304982087	0.31378198945234936	1.4695667504839596	39.5	39.5	16.5	9.5	5.5	3.25	
184	1	0.2903142570996069	272.72534861346173	0.06277587063089692	1.3668941762442877	0.25	0.25	0.25	0.25	0.25	0.25	
185	1	0.847371198339835	346.23013621039445	0.49055956981022536	0.3782303670672209	400.25	400.25	400.25	400.25	400.25	209.5	
186	1	0.5911727647727169	372.6531155238215	0.18070514132201604	0.4292008716488835	34.25	34.25	14.5	8.25	5.5	3.25	
187	1	0.5285062424199667	344.65714563057065	0.03733471057986723	0.556821544918587	4.5	4.5	2.25	1.5	1.25	1.25	
188	1	0.5719279810836568	147.82433903468677	0.05136156579220555	0.3492694246561036	8.25	8.25	3.5	2.25	1.25	0.5	
189	1	0.6840976236134158	288.66953171851014	0.052144190576083264	0.6681292313353386	35.5	35.5	15.25	8.25	5.25	3.25	
190	1	0.3495559963836815	219.53027758590312	0.6363357406646772	0.3834540352357761	7.25	7.25	2.5	1.5	0.5	0.5	
191	1	0.41857684977287357	118.81388560700371	0.5205199033020796	0.8313553647415035	12.5	12.5	5.25	2.5	1.5	0.5	
192	1	0.2678749991800977	227.20967556695257	0.6296630264774772	0.5072127486215322	3.5	3.5	1.5	0.5	0.5	0.5	
193	1	0.24895440470426894	177.6052200668223	0.4740817947945997	0.8701275907475262	2.5	2.5	1.25	0.5	0.5	0.5	
194	1	0.8554979119871469	354.7114925285532	0.3749685510313094	0.3931710945758698	400.25	400.25	400.25	400.25	367.5	183.5	
195	1	0.69164063603943	109.99138796400885	0.220067991399691	3.27861090156338	176.5	176.5	69.5	36.25	20.25	10.5	
196	1	0.49236704689405364	387.69481655904207	0.6985939534167847	2.1566327793379507	37.5	37.5	15.25	8.25	5.25	3.25	
197	1	0.2819317023786586	206.61065454157887	0.25991045066817864	0.6362116137389672	1.5	1.5	0.5	0.5	0.5	0.25	
198	1	0.30348518541631436	207.01206712076288	0.33474777495759755	0.5034767240540663	2.5	2.5	1.25	0.5	0.5	0.5	
199	1	0.1464233282591005	104.89855080511236	0.2709891706971886	0.5104917529266346	0.5	0.5	0.5	0.25	0.25	0.25	
200	1	0.44753330044649664	155.56969757085517	0.6858735812414664	0.7293955984262087	22.5	22.5	9.25	4.5	2.5	1.5	
